2026-01-02 17:05:00,TQQQ,Buy,956,54.24
2026-01-02 19:50:00,TQQQ,Sell,-956,54.58
2026-01-02 20:20:00,TQQQ,Buy,973,53.48
2026-01-02 20:50:00,TQQQ,Sell,-973,53.2
2026-01-08 19:35:00,TQQQ,Buy,954,54.375
2026-01-08 20:50:00,TQQQ,Sell,-954,54.03
2026-01-09 19:30:00,TQQQ,Buy,951,54.35
2026-01-09 19:40:00,TQQQ,Sell,-951,54.68
2026-01-13 20:25:00,TQQQ,Buy,940,55.18
2026-01-13 20:50:00,TQQQ,Sell,-940,55.04
