2026-01-02 17:10:00,TQQQ,Buy,809,54.21
2026-01-02 19:50:00,TQQQ,Sell,-809,54.58
2026-01-08 19:35:00,TQQQ,Buy,809,54.375
2026-01-08 20:50:00,TQQQ,Sell,-809,54.03
2026-01-09 19:35:00,TQQQ,Buy,810,54.16
2026-01-09 19:40:00,TQQQ,Sell,-810,54.68
