2026-02-01 19:33:23,124 - INFO - [WEBHOOK #1] SIGNAL | TQQQ @ 54.21 | BUY_L1 signal detected
2026-02-01 19:33:23,178 - INFO - [WEBHOOK #2] SIGNAL | TQQQ @ 54.58 | TAKE_PROFIT signal detected
2026-02-01 19:33:23,184 - INFO - [WEBHOOK #3] SIGNAL | TQQQ @ 53.66 | BUY_L1 signal detected
2026-02-01 19:33:23,204 - INFO - [WEBHOOK #4] ALERT | TQQQ @ 52.93 | Stop loss triggered at -1.36%
2026-02-01 19:33:23,556 - INFO - [WEBHOOK #5] SIGNAL | TQQQ @ 54.38 | BUY_L1 signal detected
2026-02-01 19:33:23,578 - INFO - [WEBHOOK #6] ALERT | TQQQ @ 53.71 | Stop loss triggered at -1.22%
2026-02-01 19:33:23,693 - INFO - [WEBHOOK #7] SIGNAL | TQQQ @ 54.16 | BUY_L1 signal detected
2026-02-01 19:33:23,700 - INFO - [WEBHOOK #8] SIGNAL | TQQQ @ 54.68 | TAKE_PROFIT signal detected
2026-02-01 19:33:23,892 - INFO - [WEBHOOK #9] SIGNAL | TQQQ @ 55.18 | BUY_L1 signal detected
