OutcomeId,BacktestId,StrategyId,StartDate,EndDate,TradingDays,ParametersJson,TotalReturn,CAGR,SharpeRatio,SortinoRatio,CalmarRatio,MaxDrawdown,MaxDrawdownDuration,Volatility,VaR_95,TotalTrades,WinningTrades,LosingTrades,WinRate,ProfitFactor,TotalProfit,TotalLoss,AverageWin,AverageLoss,LargestWin,LargestLoss,Expectancy,ExpectancyRatio,PrimaryRegime,RegimeBreakdown,PerformanceGrade,IsSuccessful,ExecutionTimeSeconds,CreatedAt,Notes,OptimizationRunId
12977,POSTREND_20260207_184250_9cc90214,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.5, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",5.1575,0.269,0.243,0.7466,7.089,0.405,NULL,0.0034,NULL,71,34,37,0.4789,2.4629,895011.37,363398.45,26323.8638,9821.5797,118892.18,45239.35,7488.4732,0.7625,NULL,NULL,C ,0,35,43:25.6,Profitable (515.8%) | Grade:C,OPT_20260207_184250
12978,POSTREND_20260207_184325_17bcb829,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.5, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 3, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",2.5082,0.1788,0.2422,0.7379,5.919,0.587,NULL,0.0034,NULL,35,18,17,0.5143,2.2305,481858.19,216028.66,26769.8994,12707.5682,119462.85,37597.36,7595.6934,0.5977,NULL,NULL,C ,0,31,43:56.8,Profitable (250.8%) | Grade:C,OPT_20260207_184250
12979,POSTREND_20260207_184356_7fc9c06e,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.5, ""use_cash_zone"": false, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",6.5205,0.3027,0.2755,0.5494,5.3131,0.467,NULL,0.0035,NULL,134,72,62,0.5373,2.637,1079361.07,409306.67,14991.126,6601.7205,71624.56,53520.75,5000.1159,0.7574,NULL,NULL,C ,0,37,44:34.1,Profitable (652.0%) | Grade:C,OPT_20260207_184250
12980,POSTREND_20260207_184434_02f5eb18,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.95, ""bear_allocation"": 0.6, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",5.111,0.2678,0.2322,0.6521,5.9783,0.435,NULL,0.0037,NULL,70,33,37,0.4714,2.3264,925627.1,397887.96,28049.3061,10753.7286,120246.23,55855.4,7538.022,0.701,NULL,NULL,C ,0,33,45:07.2,Profitable (511.1%) | Grade:C,OPT_20260207_184250
12981,POSTREND_20260207_184507_7c53b9b0,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.8, ""bear_allocation"": 0.4, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",4.5742,0.2526,0.2505,0.7772,7.3013,0.366,NULL,0.003,NULL,77,40,37,0.5195,2.5676,770061.76,299914.22,19251.544,8105.7897,99777.29,32420.8,6106.3452,0.7533,NULL,NULL,C ,0,41,45:48.4,Profitable (457.4%) | Grade:C,OPT_20260207_184250
12982,POSTREND_20260207_184548_ecdb465b,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.5, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.25, ""confirmation_days"": 1, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",-0.1103,-0.0152,-0.4856,-0.5816,-0.82,0.281,NULL,0.0008,NULL,7,2,5,0.2857,0.2388,3461.18,14492.49,1730.59,2898.498,2995.52,7143.82,-1575.9676,-0.5437,NULL,NULL,D ,0,31,46:19.6,Loss (-11.0%) | Grade:D,OPT_20260207_184250
12983,POSTREND_20260207_184619_eb257c73,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.5, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.3, ""confirmation_days"": 1, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",-0.1152,-0.0159,-0.4554,-0.5093,-0.8263,0.29,NULL,0.0008,NULL,8,2,6,0.25,0.2311,3461.18,14979.67,1730.59,2496.6117,2995.52,7550.83,-1439.8113,-0.5767,NULL,NULL,D ,0,33,46:52.8,Loss (-11.5%) | Grade:D,OPT_20260207_184250
12984,POSTREND_20260207_184652_2d0df58a,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.0, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",8.0157,0.3341,0.3509,1.3833,12.8358,0.388,NULL,0.003,NULL,51,26,25,0.5098,3.7172,1128341.87,303546.52,43397.7642,12141.8608,160670.25,37694.98,16172.24,1.3319,NULL,NULL,C ,0,33,47:25.9,Profitable (801.6%) | Grade:C,OPT_20260207_184250
12985,POSTREND_20260207_184725_2eb0201e,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 250, ""bull_allocation"": 0.9, ""bear_allocation"": 0.5, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",2.792,0.1909,0.1734,0.5625,3.5322,0.499,NULL,0.0033,NULL,74,32,42,0.4324,1.8509,628576.5,339605.93,19643.0156,8085.8555,104228.04,27490.5,3904.1084,0.4828,NULL,NULL,C ,0,35,48:01.1,Profitable (279.2%) | Grade:C,OPT_20260207_184250
12986,POSTREND_20260207_184801_1f165733,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 250, ""bull_allocation"": 0.9, ""bear_allocation"": 0.5, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 3, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",1.1806,0.1076,0.1384,0.3798,2.1977,0.554,NULL,0.0034,NULL,43,19,24,0.4419,1.579,347405.47,220018.71,18284.4984,9167.4462,77494.73,30529.2,2963.5681,0.3233,NULL,NULL,C ,0,31,48:32.3,Profitable (118.1%) | Grade:C,OPT_20260207_184250
