OutcomeId,BacktestId,StrategyId,StartDate,EndDate,TradingDays,ParametersJson,TotalReturn,CAGR,SharpeRatio,SortinoRatio,CalmarRatio,MaxDrawdown,MaxDrawdownDuration,Volatility,VaR_95,TotalTrades,WinningTrades,LosingTrades,WinRate,ProfitFactor,TotalProfit,TotalLoss,AverageWin,AverageLoss,LargestWin,LargestLoss,Expectancy,ExpectancyRatio,PrimaryRegime,RegimeBreakdown,PerformanceGrade,IsSuccessful,ExecutionTimeSeconds,CreatedAt,Notes,OptimizationRunId
13106,POSTREND_20260208_014707_2cbb16e2,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",8.0157,0.3341,0.3509,1.3833,12.8358,0.388,NULL,0.003,NULL,51,26,25,0.5098,3.7172,1128341.87,303546.52,43397.7642,12141.8608,160670.25,37694.98,16172.24,1.3319,NULL,NULL,C ,0,85,48:33.2,Profitable (801.6%) | Grade:C,OPT_20260208_014707
13107,POSTREND_20260208_014833_c688a246,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 20, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",8.2509,0.3386,0.2233,0.5227,5.6836,0.315,NULL,0.0028,NULL,75,42,33,0.56,2.0295,1673527.49,824611.51,39845.8926,24988.2276,209304.64,70543.55,11318.8797,0.453,NULL,NULL,C ,0,35,49:08.4,Profitable (825.1%) | Grade:C,OPT_20260208_014707
13108,POSTREND_20260208_014908_3b462aa3,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 35, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",6.7625,0.3081,0.2509,1.0149,6.238,0.471,NULL,0.0029,NULL,54,22,32,0.4074,2.4266,1184274.66,488033.12,53830.6664,15251.035,172606.34,53257.88,12892.8502,0.8454,NULL,NULL,C ,0,31,49:39.6,Profitable (676.2%) | Grade:C,OPT_20260208_014707
13109,POSTREND_20260208_014939_f50a64c4,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 75, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",4.6146,0.2538,0.2824,0.7186,5.3976,0.445,NULL,0.0032,NULL,43,25,18,0.5814,3.0232,688254.08,227654.03,27530.1632,12647.4461,168343.62,59552.09,10711.8159,0.847,NULL,NULL,C ,0,37,50:16.8,Profitable (461.5%) | Grade:C,OPT_20260208_014707
13110,POSTREND_20260208_015016_9c119cf6,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 100, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",5.0773,0.2668,0.312,1.1743,5.275,0.449,NULL,0.0034,NULL,37,18,19,0.4865,3.6203,664436.68,183529.33,36913.1489,9659.4384,168455.52,41403.45,12998.1253,1.3456,NULL,NULL,C ,0,29,50:46.0,Profitable (507.7%) | Grade:C,OPT_20260208_014707
13111,POSTREND_20260208_015045_abad5ef6,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 20, ""sma_slow"": 225, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",5.5372,0.279,0.1826,0.4325,2.751,0.449,NULL,0.0027,NULL,75,40,35,0.5333,1.7244,1358233.16,787675.91,33955.829,22505.026,156649.12,57105.97,7605.548,0.3379,NULL,NULL,C ,0,35,51:21.2,Profitable (553.7%) | Grade:C,OPT_20260208_014707
13112,POSTREND_20260208_015121_69feceb7,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 35, ""sma_slow"": 225, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",5.5588,0.2796,0.2389,0.9274,4.1026,0.522,NULL,0.0029,NULL,51,20,31,0.3922,2.2226,1041263.07,468487.02,52063.1535,15112.4845,152782.22,44997.72,11233.8007,0.7433,NULL,NULL,C ,0,25,51:46.3,Profitable (555.9%) | Grade:C,OPT_20260208_014707
13113,POSTREND_20260208_015146_fa9ccdbd,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 225, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",5.7847,0.2853,0.321,1.0981,6.0986,0.5,NULL,0.003,NULL,50,23,27,0.46,2.9824,896555.92,300611.17,38980.6922,11133.747,120909.75,31593.96,11918.895,1.0705,NULL,NULL,C ,0,35,52:21.5,Profitable (578.5%) | Grade:C,OPT_20260208_014707
13114,POSTREND_20260208_015221_e024cca9,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 75, ""sma_slow"": 225, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",3.2271,0.208,0.254,0.6617,4.3362,0.541,NULL,0.0032,NULL,42,22,20,0.5238,2.4711,540998.25,218932.94,24590.8295,10946.647,126735.32,44835.96,7667.8832,0.7005,NULL,NULL,C ,0,35,52:56.7,Profitable (322.7%) | Grade:C,OPT_20260208_014707
13115,POSTREND_20260208_015256_ec47b832,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 100, ""sma_slow"": 225, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",3.6546,0.2233,0.291,0.9509,4.9396,0.481,NULL,0.0034,NULL,35,16,19,0.4571,2.7756,539166.81,194248.92,33697.9256,10223.6274,129014.04,35815.88,9852.9145,0.9637,NULL,NULL,C ,0,33,53:29.9,Profitable (365.5%) | Grade:C,OPT_20260208_014707
