OutcomeId,BacktestId,StrategyId,StartDate,EndDate,TradingDays,ParametersJson,TotalReturn,CAGR,SharpeRatio,SortinoRatio,CalmarRatio,MaxDrawdown,MaxDrawdownDuration,Volatility,VaR_95,TotalTrades,WinningTrades,LosingTrades,WinRate,ProfitFactor,TotalProfit,TotalLoss,AverageWin,AverageLoss,LargestWin,LargestLoss,Expectancy,ExpectancyRatio,PrimaryRegime,RegimeBreakdown,PerformanceGrade,IsSuccessful,ExecutionTimeSeconds,CreatedAt,Notes,OptimizationRunId
13343,GLDTREND_20260210_015204_ca280bdc,GLD_POSITION_TREND,1/1/2010,12/31/2018,NULL,"{""sma_fast"": 100, ""sma_slow"": 300, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": true, ""mixed_allocation"": 0, ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 3, ""signal_mode"": ""crossover"", ""data_resolution"": ""minute"", ""algorithm_name"": ""GLDPositionTrendAlgorithm""}",0.1103,0.0117,0.1381,0.6368,0.5201,0.288,NULL,0.0008,NULL,4,1,3,0.25,1.5201,32227.65,21200.54,32227.65,7066.8467,32227.65,10151.19,2756.7775,0.3901,NULL,NULL,C ,0,33,52:37.6,Profitable (11.0%) | Grade:C,GLD_OPT_20260210_014139
13337,GLDTREND_20260210_014848_2cbbd36e,GLD_POSITION_TREND,1/1/2010,12/31/2018,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": true, ""mixed_allocation"": 0, ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 3, ""signal_mode"": ""crossover"", ""data_resolution"": ""minute"", ""algorithm_name"": ""GLDPositionTrendAlgorithm""}",0.0991,0.0105,0.0808,0.3419,0.3048,0.348,NULL,0.0009,NULL,6,1,5,0.1667,1.3048,42437.9,32523.65,42437.9,6504.73,42437.9,12166.2,1654.0064,0.2543,NULL,NULL,C ,0,33,49:22.0,Profitable (9.9%) | Grade:C,GLD_OPT_20260210_014139
13345,GLDTREND_20260210_015326_30329373,GLD_POSITION_TREND,1/1/2010,12/31/2018,NULL,"{""sma_fast"": 20, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": true, ""mixed_allocation"": 0, ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 1, ""signal_mode"": ""crossover"", ""data_resolution"": ""minute"", ""algorithm_name"": ""GLDPositionTrendAlgorithm""}",0.0826,0.0089,0.0547,0.3311,0.2533,0.348,NULL,0.0008,NULL,11,3,8,0.2727,1.2225,45397.75,37135.25,15132.5833,4641.9062,40878.36,9490.62,750.5971,0.1617,NULL,NULL,C ,0,25,53:52.0,Profitable (8.3%) | Grade:C,GLD_OPT_20260210_014139
13331,GLDTREND_20260210_014555_d1e755be,GLD_POSITION_TREND,1/1/2010,12/31/2018,NULL,"{""sma_fast"": 100, ""sma_slow"": 300, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": true, ""mixed_allocation"": 0, ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 1, ""signal_mode"": ""price"", ""data_resolution"": ""minute"", ""algorithm_name"": ""GLDPositionTrendAlgorithm""}",0.0783,0.0084,0.0449,0.1574,0.2717,0.281,NULL,0.0008,NULL,49,17,32,0.3469,1.2102,43779.69,36175.36,2575.2759,1130.48,19035.31,4609.77,155.0467,0.1372,NULL,NULL,C ,0,27,46:22.5,Profitable (7.8%) | Grade:C,GLD_OPT_20260210_014139
13342,GLDTREND_20260210_015131_f9490b2e,GLD_POSITION_TREND,1/1/2010,12/31/2018,NULL,"{""sma_fast"": 100, ""sma_slow"": 300, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": true, ""mixed_allocation"": 0, ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 1, ""signal_mode"": ""crossover"", ""data_resolution"": ""minute"", ""algorithm_name"": ""GLDPositionTrendAlgorithm""}",0.0777,0.0083,0.1021,0.5323,0.3475,0.306,NULL,0.0008,NULL,4,1,3,0.25,1.3475,30128.22,22358.13,30128.22,7452.71,30128.22,11232.25,1942.5225,0.2606,NULL,NULL,C ,0,33,52:04.4,Profitable (7.8%) | Grade:C,GLD_OPT_20260210_014139
13327,GLDTREND_20260210_014356_33ab73b4,GLD_POSITION_TREND,1/1/2010,12/31/2018,NULL,"{""sma_fast"": 50, ""sma_slow"": 300, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": true, ""mixed_allocation"": 0, ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 1, ""signal_mode"": ""price"", ""data_resolution"": ""minute"", ""algorithm_name"": ""GLDPositionTrendAlgorithm""}",0.0508,0.0055,0.032,0.0724,0.1786,0.306,NULL,0.0007,NULL,51,20,31,0.3922,1.1127,47967.9,43108.49,2398.395,1390.5965,11769.67,5591.04,95.446,0.0686,NULL,NULL,C ,0,29,44:25.6,Profitable (5.1%) | Grade:C,GLD_OPT_20260210_014139
13326,GLDTREND_20260210_014305_ddf8e3a5,GLD_POSITION_TREND,1/1/2010,12/31/2018,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": false, ""mixed_allocation"": 0, ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 3, ""signal_mode"": ""price"", ""data_resolution"": ""minute"", ""algorithm_name"": ""GLDPositionTrendAlgorithm""}",-0.0268,-0.003,-0.0263,-0.0502,-0.0857,0.349,NULL,0.0007,NULL,22,9,13,0.4091,0.9344,41114.86,44000.92,4568.3178,3384.6862,11070.94,9917.95,-131.1123,-0.0387,NULL,NULL,D ,0,51,43:56.4,Loss (-2.7%) | Grade:D,GLD_OPT_20260210_014139
13324,GLDTREND_20260210_014204_5f32ac50,GLD_POSITION_TREND,1/1/2010,12/31/2018,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": true, ""mixed_allocation"": 0, ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 3, ""signal_mode"": ""price"", ""data_resolution"": ""minute"", ""algorithm_name"": ""GLDPositionTrendAlgorithm""}",-0.0268,-0.003,-0.0263,-0.0502,-0.0857,0.349,NULL,0.0007,NULL,22,9,13,0.4091,0.9344,41114.86,44000.92,4568.3178,3384.6862,11070.94,9917.95,-131.1123,-0.0387,NULL,NULL,D ,0,31,42:36.0,Loss (-2.7%) | Grade:D,GLD_OPT_20260210_014139
13338,GLDTREND_20260210_014922_d8426ade,GLD_POSITION_TREND,1/1/2010,12/31/2018,NULL,"{""sma_fast"": 50, ""sma_slow"": 300, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": true, ""mixed_allocation"": 0, ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 1, ""signal_mode"": ""crossover"", ""data_resolution"": ""minute"", ""algorithm_name"": ""GLDPositionTrendAlgorithm""}",-0.0331,-0.0037,-0.0389,-0.162,-0.102,0.383,NULL,0.0008,NULL,5,1,4,0.2,0.898,29107.72,32413.66,29107.72,8103.415,29107.72,14032.28,-661.188,-0.0816,NULL,NULL,D ,0,29,49:51.2,Loss (-3.3%) | Grade:D,GLD_OPT_20260210_014139
13339,GLDTREND_20260210_014951_4d165a7e,GLD_POSITION_TREND,1/1/2010,12/31/2018,NULL,"{""sma_fast"": 50, ""sma_slow"": 300, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": true, ""mixed_allocation"": 0, ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 3, ""signal_mode"": ""crossover"", ""data_resolution"": ""minute"", ""algorithm_name"": ""GLDPositionTrendAlgorithm""}",-0.044,-0.005,-0.0499,-0.2639,-0.127,0.391,NULL,0.0008,NULL,5,1,4,0.2,0.873,30220.8,34618.3,30220.8,8654.575,30220.8,12176.76,-879.5,-0.1016,NULL,NULL,D ,0,33,50:24.5,Loss (-4.4%) | Grade:D,GLD_OPT_20260210_014139
13332,GLDTREND_20260210_014622_0b45f22f,GLD_POSITION_TREND,1/1/2010,12/31/2018,NULL,"{""sma_fast"": 100, ""sma_slow"": 300, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": true, ""mixed_allocation"": 0, ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 3, ""signal_mode"": ""price"", ""data_resolution"": ""minute"", ""algorithm_name"": ""GLDPositionTrendAlgorithm""}",-0.0599,-0.0068,-0.0489,-0.1445,-0.1583,0.375,NULL,0.0008,NULL,20,5,15,0.25,0.8488,33635.02,39626,6727.004,2641.7333,21417.02,7459.6,-299.549,-0.1134,NULL,NULL,D ,0,33,46:55.6,Loss (-6.0%) | Grade:D,GLD_OPT_20260210_014139
13330,GLDTREND_20260210_014528_76f3c979,GLD_POSITION_TREND,1/1/2010,12/31/2018,NULL,"{""sma_fast"": 100, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": true, ""mixed_allocation"": 0, ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 3, ""signal_mode"": ""price"", ""data_resolution"": ""minute"", ""algorithm_name"": ""GLDPositionTrendAlgorithm""}",-0.0663,-0.0076,-0.055,-0.1737,-0.1779,0.38,NULL,0.0008,NULL,20,6,14,0.3,0.8392,35603.76,42427.37,5933.96,3030.5264,21359.98,7437.66,-341.1805,-0.1126,NULL,NULL,D ,0,27,45:55.3,Loss (-6.6%) | Grade:D,GLD_OPT_20260210_014139
13328,GLDTREND_20260210_014425_65130855,GLD_POSITION_TREND,1/1/2010,12/31/2018,NULL,"{""sma_fast"": 50, ""sma_slow"": 300, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": true, ""mixed_allocation"": 0, ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 3, ""signal_mode"": ""price"", ""data_resolution"": ""minute"", ""algorithm_name"": ""GLDPositionTrendAlgorithm""}",-0.0723,-0.0083,-0.0653,-0.1044,-0.1961,0.373,NULL,0.0007,NULL,23,10,13,0.4348,0.8318,35740.51,42966.5,3574.051,3305.1154,10971.33,11355.02,-314.0538,-0.095,NULL,NULL,D ,0,29,44:54.7,Loss (-7.2%) | Grade:D,GLD_OPT_20260210_014139
13344,GLDTREND_20260210_015237_ddf011ae,GLD_POSITION_TREND,1/1/2010,12/31/2018,NULL,"{""sma_fast"": 20, ""sma_slow"": 100, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": true, ""mixed_allocation"": 0, ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 1, ""signal_mode"": ""crossover"", ""data_resolution"": ""minute"", ""algorithm_name"": ""GLDPositionTrendAlgorithm""}",-0.1022,-0.0119,-0.1283,-0.2639,-0.3103,0.43,NULL,0.0009,NULL,17,5,12,0.2941,0.7237,35180.68,48613.54,7036.136,4051.1283,13335.78,9745.5,-790.3639,-0.1951,NULL,NULL,D ,0,49,53:26.8,Loss (-10.2%) | Grade:D,GLD_OPT_20260210_014139
