OutcomeId,BacktestId,StrategyId,StartDate,EndDate,TradingDays,ParametersJson,TotalReturn,CAGR,SharpeRatio,SortinoRatio,CalmarRatio,MaxDrawdown,MaxDrawdownDuration,Volatility,VaR_95,TotalTrades,WinningTrades,LosingTrades,WinRate,ProfitFactor,TotalProfit,TotalLoss,AverageWin,AverageLoss,LargestWin,LargestLoss,Expectancy,ExpectancyRatio,PrimaryRegime,RegimeBreakdown,PerformanceGrade,IsSuccessful,ExecutionTimeSeconds,CreatedAt,Notes,OptimizationRunId
12606,BT_20260206_143136_bc7abc6c,TQQQ_SCALPING,1/2/2019,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 46, ""entry_zscore"": 2.0, ""exit_zscore"": 0.32, ""stop_zscore"": 3, ""position_size"": 0.57, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 6, ""bar_period_minutes"": 5, ""take_profit_pct"": 0.0, ""trailing_activation_pct"": 0.01, ""trailing_stop_pct"": 0.0, ""trend_filter_enabled"": true, ""sma_fast_period"": 20, ""sma_slow_period"": 50, ""daily_loss_limit_pct"": 0.02, ""max_drawdown_pct"": 0.25, ""drawdown_position_scale"": 0.5, ""enable_vol_scaling"": false, ""vol_scale_high_thresh"": 2.5, ""vol_scale_med_thresh"": 1.5, ""vol_scale_high_factor"": 0.44, ""vol_scale_med_factor"": 0.7, ""warmup_days"": 210, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""2b882ea24cdd"", ""_optimization_run_id"": ""OPT_20260206_143136""}",0.1758,0.0233,0.3104,0.1639,0.0943,0.247,NULL,0.075,NULL,2177,1042,1135,0.4786,1.0349,520490.42,-502913.92,499.511,443.096,6694.94,3853.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33:05.5,NULL,OPT_20260206_143136
12607,BT_20260206_143307_2dbe01f8,TQQQ_SCALPING,1/2/2019,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 46, ""entry_zscore"": 1.5, ""exit_zscore"": 0.32, ""stop_zscore"": 3, ""position_size"": 0.57, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 3, ""bar_period_minutes"": 5, ""take_profit_pct"": 0.0, ""trailing_activation_pct"": 0.01, ""trailing_stop_pct"": 0.0, ""trend_filter_enabled"": true, ""sma_fast_period"": 20, ""sma_slow_period"": 50, ""daily_loss_limit_pct"": 0.02, ""max_drawdown_pct"": 0.25, ""drawdown_position_scale"": 0.5, ""enable_vol_scaling"": false, ""vol_scale_high_thresh"": 2.5, ""vol_scale_med_thresh"": 1.5, ""vol_scale_high_factor"": 0.44, ""vol_scale_med_factor"": 0.7, ""warmup_days"": 210, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""6afef0b02a01"", ""_optimization_run_id"": ""OPT_20260206_143136""}",-0.0423,-0.0061,-0.0704,-0.0368,-0.0225,0.272,NULL,0.087,NULL,3262,1711,1551,0.5245,0.9942,726604.9,-730834.78,424.6668,471.2023,7686.28,3287.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34:22.8,NULL,OPT_20260206_143136
12608,BT_20260206_143424_a7d02c7e,TQQQ_SCALPING,1/2/2019,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 46, ""entry_zscore"": 2.0, ""exit_zscore"": 0.32, ""stop_zscore"": 3, ""position_size"": 0.57, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 6, ""bar_period_minutes"": 5, ""take_profit_pct"": 0.02, ""trailing_activation_pct"": 0.01, ""trailing_stop_pct"": 0.0, ""trend_filter_enabled"": true, ""sma_fast_period"": 20, ""sma_slow_period"": 50, ""daily_loss_limit_pct"": 0.02, ""max_drawdown_pct"": 0.25, ""drawdown_position_scale"": 0.5, ""enable_vol_scaling"": false, ""vol_scale_high_thresh"": 2.5, ""vol_scale_med_thresh"": 1.5, ""vol_scale_high_factor"": 0.44, ""vol_scale_med_factor"": 0.7, ""warmup_days"": 210, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""c5239f42cb54"", ""_optimization_run_id"": ""OPT_20260206_143136""}",0.1546,0.0207,0.2918,0.1496,0.089,0.232,NULL,0.0708,NULL,2179,1048,1131,0.481,1.0314,507746.71,-492282.6,484.4911,435.2631,6654.2,3781.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35:40.3,NULL,OPT_20260206_143136
12609,BT_20260206_143542_4171bac2,TQQQ_SCALPING,1/2/2019,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 46, ""entry_zscore"": 2.0, ""exit_zscore"": 0.32, ""stop_zscore"": 3, ""position_size"": 0.57, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 6, ""bar_period_minutes"": 5, ""take_profit_pct"": 0.03, ""trailing_activation_pct"": 0.01, ""trailing_stop_pct"": 0.0, ""trend_filter_enabled"": true, ""sma_fast_period"": 20, ""sma_slow_period"": 50, ""daily_loss_limit_pct"": 0.02, ""max_drawdown_pct"": 0.25, ""drawdown_position_scale"": 0.5, ""enable_vol_scaling"": false, ""vol_scale_high_thresh"": 2.5, ""vol_scale_med_thresh"": 1.5, ""vol_scale_high_factor"": 0.44, ""vol_scale_med_factor"": 0.7, ""warmup_days"": 210, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""7379e3eff8c9"", ""_optimization_run_id"": ""OPT_20260206_143136""}",-0.0682,-0.01,-0.1894,-0.0919,-0.0392,0.255,NULL,0.0528,NULL,2179,1046,1133,0.48,0.9777,299040.69,-305865.24,285.8898,269.9605,2790.69,2445.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36:53.4,NULL,OPT_20260206_143136
12610,BT_20260206_143654_ac648401,TQQQ_SCALPING,1/2/2019,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 46, ""entry_zscore"": 2.0, ""exit_zscore"": 0.32, ""stop_zscore"": 3, ""position_size"": 0.57, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 6, ""bar_period_minutes"": 5, ""take_profit_pct"": 0.05, ""trailing_activation_pct"": 0.01, ""trailing_stop_pct"": 0.0, ""trend_filter_enabled"": true, ""sma_fast_period"": 20, ""sma_slow_period"": 50, ""daily_loss_limit_pct"": 0.02, ""max_drawdown_pct"": 0.25, ""drawdown_position_scale"": 0.5, ""enable_vol_scaling"": false, ""vol_scale_high_thresh"": 2.5, ""vol_scale_med_thresh"": 1.5, ""vol_scale_high_factor"": 0.44, ""vol_scale_med_factor"": 0.7, ""warmup_days"": 210, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""8a1ab3106688"", ""_optimization_run_id"": ""OPT_20260206_143136""}",-0.0591,-0.0086,-0.1594,-0.0791,-0.0337,0.256,NULL,0.0541,NULL,2179,1044,1135,0.4791,0.9807,300914.41,-306825.09,288.2322,270.3305,2783.9,2445.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38:10.0,NULL,OPT_20260206_143136
12611,BT_20260206_143811_6ee666b6,TQQQ_SCALPING,1/2/2019,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 46, ""entry_zscore"": 2.0, ""exit_zscore"": 0.32, ""stop_zscore"": 3, ""position_size"": 0.57, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 6, ""bar_period_minutes"": 5, ""take_profit_pct"": 0.0, ""trailing_activation_pct"": 0.005, ""trailing_stop_pct"": 0.003, ""trend_filter_enabled"": true, ""sma_fast_period"": 20, ""sma_slow_period"": 50, ""daily_loss_limit_pct"": 0.02, ""max_drawdown_pct"": 0.25, ""drawdown_position_scale"": 0.5, ""enable_vol_scaling"": false, ""vol_scale_high_thresh"": 2.5, ""vol_scale_med_thresh"": 1.5, ""vol_scale_high_factor"": 0.44, ""vol_scale_med_factor"": 0.7, ""warmup_days"": 210, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""c4cda1888ad6"", ""_optimization_run_id"": ""OPT_20260206_143136""}",-0.2066,-0.0324,-0.7277,-0.3706,-0.1132,0.286,NULL,0.0445,NULL,2204,1079,1125,0.4896,0.9081,204298.45,-224963.05,189.3405,199.9672,2456.26,2422.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39:30.5,NULL,OPT_20260206_143136
12612,BT_20260206_143932_46f8b18e,TQQQ_SCALPING,1/2/2019,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 46, ""entry_zscore"": 2.0, ""exit_zscore"": 0.32, ""stop_zscore"": 3, ""position_size"": 0.57, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 6, ""bar_period_minutes"": 5, ""take_profit_pct"": 0.0, ""trailing_activation_pct"": 0.01, ""trailing_stop_pct"": 0.005, ""trend_filter_enabled"": true, ""sma_fast_period"": 20, ""sma_slow_period"": 50, ""daily_loss_limit_pct"": 0.02, ""max_drawdown_pct"": 0.25, ""drawdown_position_scale"": 0.5, ""enable_vol_scaling"": false, ""vol_scale_high_thresh"": 2.5, ""vol_scale_med_thresh"": 1.5, ""vol_scale_high_factor"": 0.44, ""vol_scale_med_factor"": 0.7, ""warmup_days"": 210, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""be50538e67c8"", ""_optimization_run_id"": ""OPT_20260206_143136""}",-0.1842,-0.0285,-0.5949,-0.2999,-0.0991,0.288,NULL,0.048,NULL,2158,1046,1112,0.4847,0.9269,233503.01,-251927.63,223.2342,226.5536,3051.63,2466.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40:53.6,NULL,OPT_20260206_143136
12613,BT_20260206_144054_6397c426,TQQQ_SCALPING,1/2/2019,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 46, ""entry_zscore"": 2.0, ""exit_zscore"": 0.32, ""stop_zscore"": 3, ""position_size"": 0.57, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 6, ""bar_period_minutes"": 5, ""take_profit_pct"": 0.0, ""trailing_activation_pct"": 0.01, ""trailing_stop_pct"": 0.007, ""trend_filter_enabled"": true, ""sma_fast_period"": 20, ""sma_slow_period"": 50, ""daily_loss_limit_pct"": 0.02, ""max_drawdown_pct"": 0.25, ""drawdown_position_scale"": 0.5, ""enable_vol_scaling"": false, ""vol_scale_high_thresh"": 2.5, ""vol_scale_med_thresh"": 1.5, ""vol_scale_high_factor"": 0.44, ""vol_scale_med_factor"": 0.7, ""warmup_days"": 210, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""15bf415c89c3"", ""_optimization_run_id"": ""OPT_20260206_143136""}",-0.1787,-0.0276,-0.5448,-0.2795,-0.0972,0.284,NULL,0.0507,NULL,2147,1030,1117,0.4797,0.9324,246402.48,-264276.11,239.2257,236.5945,3051.63,2453.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42:12.1,NULL,OPT_20260206_143136
12614,BT_20260206_144213_a1d23b23,TQQQ_SCALPING,1/2/2019,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 46, ""entry_zscore"": 2.0, ""exit_zscore"": 0.32, ""stop_zscore"": 3, ""position_size"": 0.57, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 6, ""bar_period_minutes"": 5, ""take_profit_pct"": 0.0, ""trailing_activation_pct"": 0.015, ""trailing_stop_pct"": 0.01, ""trend_filter_enabled"": true, ""sma_fast_period"": 20, ""sma_slow_period"": 50, ""daily_loss_limit_pct"": 0.02, ""max_drawdown_pct"": 0.25, ""drawdown_position_scale"": 0.5, ""enable_vol_scaling"": false, ""vol_scale_high_thresh"": 2.5, ""vol_scale_med_thresh"": 1.5, ""vol_scale_high_factor"": 0.44, ""vol_scale_med_factor"": 0.7, ""warmup_days"": 210, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""4fb57feb51e6"", ""_optimization_run_id"": ""OPT_20260206_143136""}",-0.2059,-0.0353,-0.7562,-0.3749,-0.1105,0.3195,NULL,0.0467,NULL,1950,927,997,0.4818,0.9065,199855,220465.745,215.5933,221.1291,3066.39,2461.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44:17.4,NULL,OPT_20260206_143136
12615,BT_20260206_144420_678d1f70,TQQQ_SCALPING,1/2/2019,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 46, ""entry_zscore"": 2.0, ""exit_zscore"": 0.32, ""stop_zscore"": 3, ""position_size"": 0.57, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 6, ""bar_period_minutes"": 5, ""take_profit_pct"": 0.0, ""trailing_activation_pct"": 0.02, ""trailing_stop_pct"": 0.01, ""trend_filter_enabled"": true, ""sma_fast_period"": 20, ""sma_slow_period"": 50, ""daily_loss_limit_pct"": 0.02, ""max_drawdown_pct"": 0.25, ""drawdown_position_scale"": 0.5, ""enable_vol_scaling"": false, ""vol_scale_high_thresh"": 2.5, ""vol_scale_med_thresh"": 1.5, ""vol_scale_high_factor"": 0.44, ""vol_scale_med_factor"": 0.7, ""warmup_days"": 210, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""c8d5cb5bdf5b"", ""_optimization_run_id"": ""OPT_20260206_143136""}",-0.1564,-0.0277,-0.5781,-0.2789,-0.0929,0.2985,NULL,0.048,NULL,1833,876,929,0.4853,0.931,209471.335,224999.1,239.1225,242.1949,2320.86,2427.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46:26.0,NULL,OPT_20260206_143136
