OutcomeId,BacktestId,StrategyId,StartDate,EndDate,TradingDays,ParametersJson,TotalReturn,CAGR,SharpeRatio,SortinoRatio,CalmarRatio,MaxDrawdown,MaxDrawdownDuration,Volatility,VaR_95,TotalTrades,WinningTrades,LosingTrades,WinRate,ProfitFactor,TotalProfit,TotalLoss,AverageWin,AverageLoss,LargestWin,LargestLoss,Expectancy,ExpectancyRatio,PrimaryRegime,RegimeBreakdown,PerformanceGrade,IsSuccessful,ExecutionTimeSeconds,CreatedAt,Notes,OptimizationRunId
13411,QQQMREV_20260210_125710_1b5faf56,QQQ_MEAN_REVERSION,1/1/2000,2/5/2026,NULL,"{""rsi_period"": 2, ""rsi_entry"": 25, ""rsi_exit"": 65, ""trend_sma"": 200, ""use_trend_filter"": true, ""allocation"": 0.9, ""max_hold_days"": 0, ""data_resolution"": ""minute"", ""algorithm_name"": ""QQQMeanReversionAlgorithm""}",2.4457,0.0485,0.2328,0.2206,11.0177,0.172,NULL,0.0006,NULL,291,204,87,0.701,1.9928,520919.17,261398.99,2553.5253,3004.5861,10483.2,20620.26,891.65,0.2968,NULL,NULL,C ,0,58,58:09.5,Profitable (244.6%) | Grade:C,QQQ_OPT_20260210_123611
13412,QQQMREV_20260210_125809_e5940693,QQQ_MEAN_REVERSION,1/1/2000,2/5/2026,NULL,"{""rsi_period"": 2, ""rsi_entry"": 25, ""rsi_exit"": 75, ""trend_sma"": 200, ""use_trend_filter"": true, ""allocation"": 0.9, ""max_hold_days"": 0, ""data_resolution"": ""minute"", ""algorithm_name"": ""QQQMeanReversionAlgorithm""}",2.2715,0.0464,0.2372,0.2279,8.4481,0.167,NULL,0.0007,NULL,256,185,71,0.7227,2.0017,482279.15,240936.81,2606.9143,3393.4762,13854.84,19096.77,943.006,0.2779,NULL,NULL,C ,0,73,59:23.5,Profitable (227.2%) | Grade:C,QQQ_OPT_20260210_123611
13405,QQQMREV_20260210_124951_c1b15004,QQQ_MEAN_REVERSION,1/1/2000,2/5/2026,NULL,"{""rsi_period"": 2, ""rsi_entry"": 15, ""rsi_exit"": 85, ""trend_sma"": 200, ""use_trend_filter"": true, ""allocation"": 0.9, ""max_hold_days"": 0, ""data_resolution"": ""minute"", ""algorithm_name"": ""QQQMeanReversionAlgorithm""}",2.2667,0.0464,0.3016,0.3095,8.3541,0.168,NULL,0.0007,NULL,163,121,42,0.7423,2.2182,438523.46,197689.98,3624.1608,4706.9043,13644.12,17485.8,1477.2453,0.3138,NULL,NULL,C ,0,63,50:55.9,Profitable (226.7%) | Grade:C,QQQ_OPT_20260210_123611
13404,QQQMREV_20260210_124812_ad31596f,QQQ_MEAN_REVERSION,1/1/2000,2/5/2026,NULL,"{""rsi_period"": 2, ""rsi_entry"": 15, ""rsi_exit"": 75, ""trend_sma"": 200, ""use_trend_filter"": true, ""allocation"": 0.9, ""max_hold_days"": 0, ""data_resolution"": ""minute"", ""algorithm_name"": ""QQQMeanReversionAlgorithm""}",2.1873,0.0454,0.3081,0.3328,11.6301,0.13,NULL,0.0006,NULL,194,139,55,0.7165,2.23,421596.98,189053.93,3033.0718,3437.3442,13775.82,16899.68,1198.7089,0.3487,NULL,NULL,C ,0,99,49:51.9,Profitable (218.7%) | Grade:C,QQQ_OPT_20260210_123611
13403,QQQMREV_20260210_124719_87613eb0,QQQ_MEAN_REVERSION,1/1/2000,2/5/2026,NULL,"{""rsi_period"": 2, ""rsi_entry"": 15, ""rsi_exit"": 65, ""trend_sma"": 200, ""use_trend_filter"": true, ""allocation"": 0.9, ""max_hold_days"": 0, ""data_resolution"": ""minute"", ""algorithm_name"": ""QQQMeanReversionAlgorithm""}",1.8321,0.0407,0.2953,0.309,9.9818,0.128,NULL,0.0006,NULL,208,149,59,0.7163,2.1848,360466.33,164985.75,2419.2371,2796.3686,8779.68,15066.08,939.5698,0.336,NULL,NULL,C ,0,53,48:12.9,Profitable (183.2%) | Grade:C,QQQ_OPT_20260210_123611
13402,QQQMREV_20260210_124610_55c0f296,QQQ_MEAN_REVERSION,1/1/2000,2/5/2026,NULL,"{""rsi_period"": 2, ""rsi_entry"": 10, ""rsi_exit"": 90, ""trend_sma"": 200, ""use_trend_filter"": true, ""allocation"": 0.9, ""max_hold_days"": 0, ""data_resolution"": ""minute"", ""algorithm_name"": ""QQQMeanReversionAlgorithm""}",1.673,0.0384,0.2985,0.3121,7.7174,0.192,NULL,0.0007,NULL,112,83,29,0.7411,2.1516,312056.96,145032.45,3759.7224,5001.119,10773.06,15522.8,1491.5406,0.2982,NULL,NULL,C ,0,68,47:19.4,Profitable (167.3%) | Grade:C,QQQ_OPT_20260210_123611
13400,QQQMREV_20260210_124256_f303edd3,QQQ_MEAN_REVERSION,1/1/2000,2/5/2026,NULL,"{""rsi_period"": 2, ""rsi_entry"": 10, ""rsi_exit"": 75, ""trend_sma"": 200, ""use_trend_filter"": true, ""allocation"": 0.9, ""max_hold_days"": 0, ""data_resolution"": ""minute"", ""algorithm_name"": ""QQQMeanReversionAlgorithm""}",1.6284,0.0377,0.3368,0.3801,11.3439,0.13,NULL,0.0005,NULL,144,101,43,0.7014,2.3931,279266.17,116694.89,2765.0116,2713.8347,10667.7,12926.88,1129.0281,0.416,NULL,NULL,C ,0,114,44:51.3,Profitable (162.8%) | Grade:C,QQQ_OPT_20260210_123611
13401,QQQMREV_20260210_124451_26d689ae,QQQ_MEAN_REVERSION,1/1/2000,2/5/2026,NULL,"{""rsi_period"": 2, ""rsi_entry"": 10, ""rsi_exit"": 85, ""trend_sma"": 200, ""use_trend_filter"": true, ""allocation"": 0.9, ""max_hold_days"": 0, ""data_resolution"": ""minute"", ""algorithm_name"": ""QQQMeanReversionAlgorithm""}",1.2897,0.0322,0.2586,0.2686,4.7157,0.174,NULL,0.0006,NULL,121,89,32,0.7355,1.9663,261964.57,133229.81,2943.4221,4163.4316,9087.3,15285.6,1063.6593,0.2555,NULL,NULL,C ,0,79,46:10.8,Profitable (129.0%) | Grade:C,QQQ_OPT_20260210_123611
13416,QQQMREV_20260210_130350_344950f9,QQQ_MEAN_REVERSION,1/1/2000,2/5/2026,NULL,"{""rsi_period"": 2, ""rsi_entry"": 10, ""rsi_exit"": 85, ""trend_sma"": 200, ""use_trend_filter"": false, ""allocation"": 0.9, ""max_hold_days"": 0, ""data_resolution"": ""minute"", ""algorithm_name"": ""QQQMeanReversionAlgorithm""}",1.2767,0.032,0.1303,0.1083,1.2471,0.682,NULL,0.0014,NULL,173,126,47,0.7283,1.4927,386090.59,258656.34,3064.211,5503.3264,15229.59,36447.21,736.4111,0.1338,NULL,NULL,C ,0,63,04:54.5,Profitable (127.7%) | Grade:C,QQQ_OPT_20260210_123611
13399,QQQMREV_20260210_124132_0b600778,QQQ_MEAN_REVERSION,1/1/2000,2/5/2026,NULL,"{""rsi_period"": 2, ""rsi_entry"": 10, ""rsi_exit"": 65, ""trend_sma"": 200, ""use_trend_filter"": true, ""allocation"": 0.9, ""max_hold_days"": 0, ""data_resolution"": ""minute"", ""algorithm_name"": ""QQQMeanReversionAlgorithm""}",1.1759,0.0302,0.3063,0.3368,9.028,0.128,NULL,0.0005,NULL,149,107,42,0.7181,2.2292,212854.85,95486.09,1989.2977,2273.4783,6458.4,10971.04,787.6211,0.3464,NULL,NULL,C ,0,83,42:56.6,Profitable (117.6%) | Grade:C,QQQ_OPT_20260210_123611
13398,QQQMREV_20260210_123958_56f6bd4d,QQQ_MEAN_REVERSION,1/1/2000,2/5/2026,NULL,"{""rsi_period"": 2, ""rsi_entry"": 5, ""rsi_exit"": 90, ""trend_sma"": 200, ""use_trend_filter"": true, ""allocation"": 0.9, ""max_hold_days"": 0, ""data_resolution"": ""minute"", ""algorithm_name"": ""QQQMeanReversionAlgorithm""}",0.9082,0.025,0.3169,0.3653,5.5383,0.191,NULL,0.0006,NULL,62,43,19,0.6935,2.2237,165047.47,74222.98,3838.3133,3906.4726,11127.6,14500.62,1464.5364,0.3749,NULL,NULL,C ,0,94,41:32.7,Profitable (90.8%) | Grade:C,QQQ_OPT_20260210_123611
13397,QQQMREV_20260210_123819_aeab1287,QQQ_MEAN_REVERSION,1/1/2000,2/5/2026,NULL,"{""rsi_period"": 2, ""rsi_entry"": 5, ""rsi_exit"": 85, ""trend_sma"": 200, ""use_trend_filter"": true, ""allocation"": 0.9, ""max_hold_days"": 0, ""data_resolution"": ""minute"", ""algorithm_name"": ""QQQMeanReversionAlgorithm""}",0.6527,0.0194,0.2797,0.3665,2.4015,0.177,NULL,0.0005,NULL,65,44,21,0.6769,1.9436,134435.64,69168.07,3055.3555,3293.7176,6856.92,8838.72,1003.97,0.3048,NULL,NULL,C ,0,98,39:58.4,Profitable (65.3%) | Grade:C,QQQ_OPT_20260210_123611
13396,QQQMREV_20260210_123715_ac7bcd2e,QQQ_MEAN_REVERSION,1/1/2000,2/5/2026,NULL,"{""rsi_period"": 2, ""rsi_entry"": 5, ""rsi_exit"": 75, ""trend_sma"": 200, ""use_trend_filter"": true, ""allocation"": 0.9, ""max_hold_days"": 0, ""data_resolution"": ""minute"", ""algorithm_name"": ""QQQMeanReversionAlgorithm""}",0.5745,0.0175,0.2846,0.3413,6.7606,0.13,NULL,0.0004,NULL,72,50,22,0.6944,2.0061,114546.96,57099.41,2290.9392,2595.4277,5737.57,8497.38,797.6655,0.3073,NULL,NULL,C ,0,64,38:19.5,Profitable (57.5%) | Grade:C,QQQ_OPT_20260210_123611
13395,QQQMREV_20260210_123611_2212f617,QQQ_MEAN_REVERSION,1/1/2000,2/5/2026,NULL,"{""rsi_period"": 2, ""rsi_entry"": 5, ""rsi_exit"": 65, ""trend_sma"": 200, ""use_trend_filter"": true, ""allocation"": 0.9, ""max_hold_days"": 0, ""data_resolution"": ""minute"", ""algorithm_name"": ""QQQMeanReversionAlgorithm""}",0.4699,0.0149,0.2655,0.3441,6.1753,0.128,NULL,0.0004,NULL,72,52,20,0.7222,1.8939,99558.99,52568.79,1914.596,2628.4395,4692.56,7609.44,652.5407,0.2483,NULL,NULL,C ,0,63,37:15.4,Profitable (47.0%) | Grade:C,QQQ_OPT_20260210_123611
