2026-01-02 17:15:00,TQQQ,Buy,920,54.18
2026-01-02 19:50:00,TQQQ,Sell,-920,54.58
2026-01-08 19:35:00,TQQQ,Buy,920,54.375
2026-01-08 20:50:00,TQQQ,Sell,-920,54.03
2026-01-09 19:35:00,TQQQ,Buy,921,54.16
2026-01-09 19:40:00,TQQQ,Sell,-921,54.68
