Symbol,Timestamp,Open,High,Low,Close,Volume,TradeCount,VWAP
QQQ,2026-01-08 13:21:00+00:00,623.55,623.58,623.38,623.38,9832.0,145.0,623.47681
QQQ,2026-01-08 13:22:00+00:00,623.38,623.49,623.32,623.49,5037.0,123.0,623.367926
QQQ,2026-01-08 13:23:00+00:00,623.49,623.53,623.42,623.42,4786.0,101.0,623.487103
QQQ,2026-01-08 13:24:00+00:00,623.45,623.46,623.41,623.42,2993.0,64.0,623.441006
QQQ,2026-01-08 13:25:00+00:00,623.41,623.43,623.38,623.38,2571.0,76.0,623.417034
QQQ,2026-01-08 13:26:00+00:00,623.34,623.39,623.33,623.35,4535.0,111.0,623.357847
QQQ,2026-01-08 13:27:00+00:00,623.3564,623.42,623.32,623.41,2234.0,82.0,623.363623
QQQ,2026-01-08 13:28:00+00:00,623.44,623.5,623.3,623.5,23579.0,255.0,623.404255
QQQ,2026-01-08 13:29:00+00:00,623.52,623.53,623.48,623.48,1148.0,71.0,623.503068
QQQ,2026-01-08 13:30:00+00:00,623.45,623.7787,623.45,623.65,16569.0,215.0,623.664475
QQQ,2026-01-08 13:31:00+00:00,623.63,623.63,623.34,623.4,15303.0,157.0,623.423957
QQQ,2026-01-08 13:32:00+00:00,623.39,623.39,623.14,623.23,12035.0,202.0,623.256347
QQQ,2026-01-08 13:33:00+00:00,623.22,623.24,623.02,623.11,11106.0,151.0,623.073282
QQQ,2026-01-08 13:34:00+00:00,623.05,623.18,623.0,623.18,6954.0,137.0,623.028406
QQQ,2026-01-08 13:35:00+00:00,623.22,623.26,623.151,623.25,1949.0,71.0,623.217649
QQQ,2026-01-08 13:36:00+00:00,623.26,623.2995,623.04,623.1,7511.0,117.0,623.182635
QQQ,2026-01-08 13:37:00+00:00,623.12,623.2,623.11,623.2,2469.0,56.0,623.135257
QQQ,2026-01-08 13:38:00+00:00,623.23,623.38,623.1701,623.38,6719.0,106.0,623.278673
QQQ,2026-01-08 13:39:00+00:00,623.37,623.4,623.29,623.31,2006.0,54.0,623.359944
QQQ,2026-01-08 13:40:00+00:00,623.31,623.33,623.2464,623.27,9544.0,109.0,623.272127
QQQ,2026-01-08 13:41:00+00:00,623.31,623.4891,623.28,623.4891,5113.0,92.0,623.436387
QQQ,2026-01-08 13:42:00+00:00,623.48,623.49,623.4,623.49,4558.0,67.0,623.460441
