OutcomeId,BacktestId,StrategyId,StartDate,EndDate,TradingDays,ParametersJson,TotalReturn,CAGR,SharpeRatio,SortinoRatio,CalmarRatio,MaxDrawdown,MaxDrawdownDuration,Volatility,VaR_95,TotalTrades,WinningTrades,LosingTrades,WinRate,ProfitFactor,TotalProfit,TotalLoss,AverageWin,AverageLoss,LargestWin,LargestLoss,Expectancy,ExpectancyRatio,PrimaryRegime,RegimeBreakdown,PerformanceGrade,IsSuccessful,ExecutionTimeSeconds,CreatedAt,Notes,OptimizationRunId
13311,POSTREND_20260209_234150_115da161,POSITION_TREND,1/1/2010,12/31/2018,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": true, ""mixed_allocation"": 0, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 1, ""data_resolution"": ""minute"", ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",0.9535,0.0772,0.097,0.2668,1.0069,0.577,NULL,0.0022,NULL,58,26,32,0.4483,1.3513,366773.9,271428.09,14106.6885,8482.1278,60886.53,24329.06,1644.4385,0.1939,NULL,NULL,C ,0,53,42:43.7,Profitable (95.3%) | Grade:C,OPT_20260209_234150
13312,POSTREND_20260209_234253_13322dfd,POSITION_TREND,1/1/2018,12/31/2020,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": true, ""mixed_allocation"": 0, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 1, ""data_resolution"": ""minute"", ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",1.2714,0.3143,0.2001,0.6565,2.9026,0.365,NULL,0.0033,NULL,22,10,12,0.4545,2.2831,162268.37,71074.23,16226.837,5922.8525,86276.37,19163.5,4144.1814,0.6997,NULL,NULL,C ,0,27,43:20.2,Profitable (127.1%) | Grade:C,OPT_20260209_234252
13313,POSTREND_20260209_234326_200f8bdf,POSITION_TREND,1/1/2020,2/5/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": true, ""mixed_allocation"": 0, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 1, ""data_resolution"": ""minute"", ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",4.5889,0.3257,0.212,0.9565,5.0017,0.409,NULL,0.0032,NULL,43,20,23,0.4651,2.0768,885071.35,426178.94,44253.5675,18529.5191,178311.74,51333.48,10670.8945,0.5759,NULL,NULL,C ,0,43,44:10.0,Profitable (458.9%) | Grade:C,OPT_20260209_234326
13314,POSTREND_20260209_234414_3b5aa6ad,POSITION_TREND,1/1/2010,2/5/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0, ""use_cash_zone"": true, ""mixed_allocation"": 0, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0, ""confirmation_days"": 1, ""data_resolution"": ""minute"", ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",10.2674,0.1622,0.1413,0.4552,5.5508,0.571,NULL,0.0027,NULL,113,49,64,0.4336,1.8633,2216035.34,1189296.23,45225.211,18582.7536,359483.14,103493.91,9084.3799,0.4889,NULL,NULL,C ,0,67,45:22.2,Profitable (1026.7%) | Grade:C,OPT_20260209_234414
