2026-02-01 18:58:46,836 - INFO - [WEBHOOK #1] SIGNAL | TQQQ @ 54.24 | BUY_L1 signal detected
2026-02-01 18:58:46,895 - INFO - [WEBHOOK #2] SIGNAL | TQQQ @ 54.58 | TAKE_PROFIT signal detected
2026-02-01 18:58:46,901 - INFO - [WEBHOOK #3] SIGNAL | TQQQ @ 53.66 | BUY_L1 signal detected
2026-02-01 18:58:46,917 - INFO - [WEBHOOK #4] ALERT | TQQQ @ 52.93 | Stop loss triggered at -1.36%
2026-02-01 18:58:47,305 - INFO - [WEBHOOK #5] SIGNAL | TQQQ @ 54.38 | BUY_L1 signal detected
2026-02-01 18:58:47,323 - INFO - [WEBHOOK #6] ALERT | TQQQ @ 53.82 | Stop loss triggered at -1.02%
2026-02-01 18:58:47,376 - INFO - [WEBHOOK #7] SIGNAL | TQQQ @ 54.35 | BUY_L1 signal detected
2026-02-01 18:58:47,387 - INFO - [WEBHOOK #8] SIGNAL | TQQQ @ 54.68 | TAKE_PROFIT signal detected
2026-02-01 18:58:47,510 - INFO - [WEBHOOK #9] SIGNAL | TQQQ @ 55.47 | BUY_L1 signal detected
