OutcomeId,BacktestId,StrategyId,StartDate,EndDate,TradingDays,ParametersJson,TotalReturn,CAGR,SharpeRatio,SortinoRatio,CalmarRatio,MaxDrawdown,MaxDrawdownDuration,Volatility,VaR_95,TotalTrades,WinningTrades,LosingTrades,WinRate,ProfitFactor,TotalProfit,TotalLoss,AverageWin,AverageLoss,LargestWin,LargestLoss,Expectancy,ExpectancyRatio,PrimaryRegime,RegimeBreakdown,PerformanceGrade,IsSuccessful,ExecutionTimeSeconds,CreatedAt,Notes,OptimizationRunId
12399,BT_20260203_142150_250b7f06,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 45, ""entry_zscore"": 1.4, ""exit_zscore"": 0.3, ""stop_zscore"": 3.0, ""position_size"": 0.5, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 3, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""32e9d55a2dd1"", ""_optimization_run_id"": ""OPT_20260203_142150""}",2.1496,2.0397,0.0277,0.2651,17.9648,0.106,NULL,0.0154,NULL,1611,980,631,0.6083,1.8608,464678.69,-249715.82,474.1619,395.7461,191814.48,5137.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22:15.6,NULL,OPT_20260203_142150
12400,BT_20260203_142215_dbdd8919,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 45, ""entry_zscore"": 1.5, ""exit_zscore"": 0.3, ""stop_zscore"": 3.0, ""position_size"": 0.5, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 3, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""cc340db1da4c"", ""_optimization_run_id"": ""OPT_20260203_142150""}",2.1496,2.0397,0.0277,0.2651,17.9648,0.106,NULL,0.0154,NULL,1611,980,631,0.6083,1.8608,464678.69,-249715.82,474.1619,395.7461,191814.48,5137.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22:38.8,NULL,OPT_20260203_142150
12401,BT_20260203_142238_bcec5b34,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 45, ""entry_zscore"": 1.6, ""exit_zscore"": 0.3, ""stop_zscore"": 3.0, ""position_size"": 0.5, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 3, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""76dded059ceb"", ""_optimization_run_id"": ""OPT_20260203_142150""}",2.1496,2.0397,0.0277,0.2651,17.9648,0.106,NULL,0.0154,NULL,1611,980,631,0.6083,1.8608,464678.69,-249715.82,474.1619,395.7461,191814.48,5137.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23:00.1,NULL,OPT_20260203_142150
12402,BT_20260203_142300_51d0d374,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 50, ""entry_zscore"": 1.4, ""exit_zscore"": 0.3, ""stop_zscore"": 3.0, ""position_size"": 0.5, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 3, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""01fa784754ac"", ""_optimization_run_id"": ""OPT_20260203_142150""}",2.0289,1.9266,0.027,0.2337,13.6727,0.124,NULL,0.0155,NULL,1575,911,664,0.5784,1.7736,465137.37,-262252.36,510.5789,394.9584,188181.63,6261.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23:23.4,NULL,OPT_20260203_142150
12403,BT_20260203_142323_804595f8,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 50, ""entry_zscore"": 1.5, ""exit_zscore"": 0.3, ""stop_zscore"": 3.0, ""position_size"": 0.5, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 3, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""0b1a806da34b"", ""_optimization_run_id"": ""OPT_20260203_142150""}",2.0289,1.9266,0.027,0.2337,13.6727,0.124,NULL,0.0155,NULL,1575,911,664,0.5784,1.7736,465137.37,-262252.36,510.5789,394.9584,188181.63,6261.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23:42.7,NULL,OPT_20260203_142150
12404,BT_20260203_142342_db7807a1,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 50, ""entry_zscore"": 1.6, ""exit_zscore"": 0.3, ""stop_zscore"": 3.0, ""position_size"": 0.5, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 3, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""2358c8bb512a"", ""_optimization_run_id"": ""OPT_20260203_142150""}",2.0289,1.9266,0.027,0.2337,13.6727,0.124,NULL,0.0155,NULL,1575,911,664,0.5784,1.7736,465137.37,-262252.36,510.5789,394.9584,188181.63,6261.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24:04.0,NULL,OPT_20260203_142150
12405,BT_20260203_142403_5ddc44c1,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 55, ""entry_zscore"": 1.4, ""exit_zscore"": 0.3, ""stop_zscore"": 3.0, ""position_size"": 0.5, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 3, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""b2170dc3b026"", ""_optimization_run_id"": ""OPT_20260203_142150""}",0.0715,0.0692,0.0101,0.0119,0.4793,0.131,NULL,0.0013,NULL,1521,884,637,0.5812,1.0339,218398.8,-211244.59,247.0575,331.6242,4655.2,2129.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24:25.2,NULL,OPT_20260203_142150
12406,BT_20260203_142425_bf5b0d1c,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 55, ""entry_zscore"": 1.5, ""exit_zscore"": 0.3, ""stop_zscore"": 3.0, ""position_size"": 0.5, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 3, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""beed728ae62c"", ""_optimization_run_id"": ""OPT_20260203_142150""}",0.0715,0.0692,0.0101,0.0119,0.4793,0.131,NULL,0.0013,NULL,1521,884,637,0.5812,1.0339,218398.8,-211244.59,247.0575,331.6242,4655.2,2129.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24:46.4,NULL,OPT_20260203_142150
12407,BT_20260203_142446_d0f22662,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 55, ""entry_zscore"": 1.6, ""exit_zscore"": 0.3, ""stop_zscore"": 3.0, ""position_size"": 0.5, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 3, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""7cde3dc07cd5"", ""_optimization_run_id"": ""OPT_20260203_142150""}",0.0715,0.0692,0.0101,0.0119,0.4793,0.131,NULL,0.0013,NULL,1521,884,637,0.5812,1.0339,218398.8,-211244.59,247.0575,331.6242,4655.2,2129.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25:07.6,NULL,OPT_20260203_142150
12408,BT_20260203_142507_17e2d49c,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""algorithm_name"": ""TQQQSQQQPairsAlgorithm"", ""zscore_lookback"": 45, ""entry_zscore"": 1.5, ""exit_zscore"": 0.25, ""stop_zscore"": 3.0, ""position_size"": 0.5, ""stop_loss_pct"": 0.02, ""max_hold_minutes"": 0, ""min_bars_between"": 3, ""rsi_period"": 14, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 20, ""bb_std_dev"": 2.0, ""position_size_level1"": 0.5, ""position_size_level2"": 0.3, ""position_size_level3"": 0.2, ""ema_fast_period"": 9, ""ema_slow_period"": 21, ""_hash"": ""a026a956b398"", ""_optimization_run_id"": ""OPT_20260203_142150""}",2.0098,1.9088,0.0276,0.2405,15.401,0.12,NULL,0.0154,NULL,1532,932,600,0.6084,1.7914,454954.38,-253970.4,488.1485,423.284,184604.67,5825.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25:28.8,NULL,OPT_20260203_142150
