2026-02-01 17:50:11,608 - INFO - [WEBHOOK #1] SIGNAL | TQQQ @ 54.24 | BUY_L1 signal detected
2026-02-01 17:50:11,651 - INFO - [WEBHOOK #2] SIGNAL | TQQQ @ 54.58 | TAKE_PROFIT signal detected
2026-02-01 17:50:11,679 - INFO - [WEBHOOK #3] SIGNAL | TQQQ @ 53.66 | BUY_L1 signal detected
2026-02-01 17:50:11,896 - INFO - [WEBHOOK #4] SIGNAL | TQQQ @ 54.62 | BUY_L1 signal detected
2026-02-01 17:50:11,928 - INFO - [WEBHOOK #5] SIGNAL | TQQQ @ 54.96 | TAKE_PROFIT signal detected
2026-02-01 17:50:11,938 - INFO - [WEBHOOK #6] SIGNAL | TQQQ @ 54.38 | BUY_L1 signal detected
2026-02-01 17:50:12,000 - INFO - [WEBHOOK #7] SIGNAL | TQQQ @ 54.35 | BUY_L1 signal detected
2026-02-01 17:50:12,005 - INFO - [WEBHOOK #8] SIGNAL | TQQQ @ 54.68 | TAKE_PROFIT signal detected
2026-02-01 17:50:12,111 - INFO - [WEBHOOK #9] SIGNAL | TQQQ @ 55.47 | BUY_L1 signal detected
