OutcomeId,BacktestId,StrategyId,StartDate,EndDate,TradingDays,ParametersJson,TotalReturn,CAGR,SharpeRatio,SortinoRatio,CalmarRatio,MaxDrawdown,MaxDrawdownDuration,Volatility,VaR_95,TotalTrades,WinningTrades,LosingTrades,WinRate,ProfitFactor,TotalProfit,TotalLoss,AverageWin,AverageLoss,LargestWin,LargestLoss,Expectancy,ExpectancyRatio,PrimaryRegime,RegimeBreakdown,PerformanceGrade,IsSuccessful,ExecutionTimeSeconds,CreatedAt,Notes,OptimizationRunId
12933,DAILYMR_20260207_174410_db797ac5,DAILY_MEAN_REVERSION,1/2/2025,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": true, ""rsi_period"": 14, ""rsi_oversold"": 25, ""rsi_overbought"": 75, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.1183,-0.1146,-5.7408,-5.7408,-1,0.14,NULL,0.0009,NULL,4,0,4,0,0,0,11831.32,0,2957.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44:27.4,NULL,NULL
12934,DAILYMR_20260207_174427_18b2b277,DAILY_MEAN_REVERSION,1/2/2025,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": true, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.0076,-0.0074,-0.0164,-0.1073,-0.0695,0.126,NULL,0.0017,NULL,13,5,8,0.3846,0.9636,20152.64,20914.41,4030.528,2614.3012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44:42.6,NULL,NULL
12935,DAILYMR_20260207_174442_dd88dc4f,DAILY_MEAN_REVERSION,1/2/2025,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": true, ""vol_scale_threshold"": 1.2, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.0233,-0.0225,-0.057,-0.2068,-0.2403,0.1,NULL,0.0012,NULL,13,5,8,0.3846,0.8737,16088.16,18414.55,3217.632,2301.8188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44:57.9,NULL,NULL
12936,DAILYMR_20260207_174457_564f9a3a,DAILY_MEAN_REVERSION,1/2/2025,1/14/2026,NULL,"{""zscore_lookback"": 20, ""entry_zscore"": 1.5, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",0.0484,0.0468,0.0393,0.0843,0.2261,0.204,NULL,0.0019,NULL,24,11,13,0.4583,1.0996,53476.47,48632.18,4861.4973,3740.9369,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45:17.1,NULL,NULL
12937,DAILYMR_20260207_174517_4dc9d789,DAILY_MEAN_REVERSION,1/2/2025,1/14/2026,NULL,"{""zscore_lookback"": 20, ""entry_zscore"": 2.5, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.03, ""position_size"": 0.5, ""max_hold_days"": 10, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",0.0553,0.0534,0.3699,2.0652,2.7364,0.037,NULL,0.0005,NULL,3,1,2,0.3333,3.7364,7553,2021.45,7553,1010.725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45:36.3,NULL,NULL
12938,DAILYMR_20260207_174536_ed51b537,DAILY_MEAN_REVERSION,1/2/2025,1/14/2026,NULL,"{""zscore_lookback"": 40, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.08, ""position_size"": 0.5, ""max_hold_days"": 40, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.2421,-0.235,-0.623,-0.9978,-0.7689,0.317,NULL,0.0014,NULL,9,2,7,0.2222,0.2311,7275.01,31480.95,3637.505,4497.2786,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45:55.6,NULL,NULL
12939,DAILYMR_20260207_174555_fe09af1e,DAILY_MEAN_REVERSION,1/2/2025,1/14/2026,NULL,"{""zscore_lookback"": 60, ""entry_zscore"": 2.5, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.0748,-0.0724,-0.3299,-0.614,-0.5646,0.148,NULL,0.001,NULL,4,1,3,0.25,0.4354,5767.2,13244.29,5767.2,4414.7633,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46:10.7,NULL,NULL
12940,DAILYMR_20260207_174610_b29e0e22,DAILY_MEAN_REVERSION,1/2/2025,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 2, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",0.0507,0.0489,0.1062,0.7859,0.5044,0.126,NULL,0.0015,NULL,12,5,7,0.4167,1.2765,23403.29,18334.31,4680.658,2619.1871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46:25.8,NULL,NULL
12941,DAILYMR_20260207_174625_37af1760,DAILY_MEAN_REVERSION,1/2/2025,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": true, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": true, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.1345,-0.1303,-3.6078,-3.6078,-1,0.151,NULL,0.0009,NULL,5,0,5,0,0,0,13452.97,0,2690.594,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46:42.9,NULL,NULL
12942,DAILYMR_20260207_174642_832fbcaf,DAILY_MEAN_REVERSION,1/2/2025,1/14/2026,NULL,"{""zscore_lookback"": 20, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 10, ""min_days_between"": 1, ""trailing_stop_atr"": 2.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.1887,-0.183,-0.3507,-0.444,-0.8633,0.234,NULL,0.0016,NULL,11,3,8,0.2727,0.3788,11505.85,30373.09,3835.2833,3796.6362,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46:56.2,NULL,NULL
12943,DAILYMR_20260207_174656_be83dc36,DAILY_MEAN_REVERSION,1/2/2025,1/14/2026,NULL,"{""zscore_lookback"": 40, ""entry_zscore"": 2.5, ""exit_target_zscore"": 0.5, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": true, ""rsi_period"": 14, ""rsi_oversold"": 25, ""rsi_overbought"": 75, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.0136,-0.0132,0,0,-1,0.061,NULL,0.0004,NULL,1,0,1,0,0,0,1362.9,0,1362.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47:15.4,NULL,NULL
12944,DAILYMR_20260207_174715_04488f7a,DAILY_MEAN_REVERSION,1/2/2025,1/14/2026,NULL,"{""zscore_lookback"": 60, ""entry_zscore"": 3.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.1, ""position_size"": 0.3, ""max_hold_days"": 0, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.0482,-0.0466,0,0,-1,0.055,NULL,0.0003,NULL,1,0,1,0,0,0,4822.82,0,4822.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47:32.5,NULL,NULL
