datetime,ticker,open,high,low,close,volume,vwap,transactions
2026-02-03 04:29:00-05:00,QQQ,629.14,629.17,629.04,629.04,2054.0,629.0926,31
2026-02-03 04:30:00-05:00,QQQ,629.11,629.11,628.99,629.04,1992.0,629.0436,25
2026-02-03 04:31:00-05:00,QQQ,629.01,629.24,629.01,629.24,1254.0,629.1689,21
2026-02-03 04:32:00-05:00,QQQ,629.18,629.32,629.18,629.32,2078.0,629.2987,43
2026-02-03 04:33:00-05:00,QQQ,629.32,629.35,629.3,629.34,706.0,629.3315,25
2026-02-03 04:34:00-05:00,QQQ,629.41,629.42,629.27,629.31,1056.0,629.3448,29
2026-02-03 04:35:00-05:00,QQQ,629.26,629.26,629.21,629.21,471.0,629.2226,14
2026-02-03 04:36:00-05:00,QQQ,629.13,629.13,629.05,629.05,657.0,629.074,18
2026-02-03 04:37:00-05:00,QQQ,629.13,629.17,629.08,629.08,1612.0,629.1149,26
2026-02-03 04:38:00-05:00,QQQ,628.96,629.02,628.96,629.02,747.0,629.0043,27
2026-02-03 04:39:00-05:00,QQQ,628.95,629.05,628.92,629.05,589.0,629.015,17
2026-02-03 04:40:00-05:00,QQQ,629.06,629.13,629.03,629.13,1214.0,629.0933,24
2026-02-03 04:41:00-05:00,QQQ,629.14,629.18,629.09,629.09,678.0,629.1226,20
2026-02-03 04:42:00-05:00,QQQ,629.09,629.31,629.09,629.23,2954.0,629.1929,42
2026-02-03 04:43:00-05:00,QQQ,629.14,629.19,629.13,629.16,653.0,629.1479,18
2026-02-03 04:44:00-05:00,QQQ,629.14,629.16,629.14,629.16,286.0,629.1428,7
2026-02-03 04:45:00-05:00,QQQ,629.17,629.22,629.17,629.22,1387.0,629.1983,24
2026-02-03 04:46:00-05:00,QQQ,629.15,629.15,629.06,629.06,727.0,629.0956,17
2026-02-03 04:47:00-05:00,QQQ,629.06,629.12,629.06,629.11,1187.0,629.1033,16
2026-02-03 04:48:00-05:00,QQQ,629.19,629.23,629.19,629.23,1557.0,629.1995,18
2026-02-03 04:49:00-05:00,QQQ,629.27,629.27,629.26,629.27,685.0,629.2684,8
2026-02-03 04:50:00-05:00,QQQ,629.28,629.3,629.28,629.3,164.0,629.2834,5
2026-02-03 04:51:00-05:00,QQQ,629.32,629.37,629.32,629.37,2426.0,629.3537,29
2026-02-03 04:52:00-05:00,QQQ,629.37,629.37,629.36,629.36,755.0,629.3656,17
2026-02-03 04:53:00-05:00,QQQ,629.33,629.34,629.33,629.34,1044.0,629.3318,17
2026-02-03 04:54:00-05:00,QQQ,629.26,629.26,629.16,629.16,974.0,629.2101,19
2026-02-03 04:55:00-05:00,QQQ,629.12,629.13,629.02,629.02,599.0,629.1088,11
2026-02-03 04:56:00-05:00,QQQ,629.0,629.07,628.97,629.06,3336.0,629.0485,34
2026-02-03 04:57:00-05:00,QQQ,629.02,629.03,628.97,628.97,1570.0,629.0041,28
2026-02-03 04:58:00-05:00,QQQ,629.04,629.1,628.98,629.02,3564.0,629.0297,47
2026-02-03 04:59:00-05:00,QQQ,629.03,629.18,629.03,629.14,2747.0,629.0662,24
2026-02-03 05:00:00-05:00,QQQ,629.22,629.32,629.17,629.32,3761.0,629.2436,36
2026-02-03 05:01:00-05:00,QQQ,629.24,629.24,629.14,629.14,210.0,629.2018,7
2026-02-03 05:02:00-05:00,QQQ,629.24,629.3,629.24,629.3,451.0,629.257,12
2026-02-03 05:03:00-05:00,QQQ,629.39,629.45,629.34,629.4,1130.0,629.3989,20
2026-02-03 05:04:00-05:00,QQQ,629.4,629.48,629.39,629.43,1040.0,629.4537,17
2026-02-03 05:05:00-05:00,QQQ,629.46,629.64,629.46,629.6,1519.0,629.5712,32
2026-02-03 05:06:00-05:00,QQQ,629.54,629.56,629.5,629.52,654.0,629.5254,15
2026-02-03 05:07:00-05:00,QQQ,629.47,629.52,629.47,629.52,502.0,629.4784,11
2026-02-03 05:08:00-05:00,QQQ,629.54,629.56,629.49,629.55,1885.0,629.5445,27
2026-02-03 05:10:00-05:00,QQQ,629.55,629.67,629.48,629.48,2733.0,629.5823,51
2026-02-03 05:11:00-05:00,QQQ,629.46,629.48,629.46,629.47,655.0,629.4708,11
2026-02-03 05:12:00-05:00,QQQ,629.49,629.49,629.47,629.47,257.0,629.4788,8
2026-02-03 05:13:00-05:00,QQQ,629.52,629.52,629.49,629.5,514.0,629.5016,10
2026-02-03 05:14:00-05:00,QQQ,629.43,629.44,629.43,629.44,733.0,629.4354,11
2026-02-03 05:15:00-05:00,QQQ,629.44,629.44,629.44,629.44,1532.0,629.4389,14
2026-02-03 05:16:00-05:00,QQQ,629.56,629.57,629.54,629.56,1802.0,629.5553,28
2026-02-03 05:17:00-05:00,QQQ,629.48,629.48,629.48,629.48,137.0,629.4788,5
2026-02-03 05:18:00-05:00,QQQ,629.46,629.46,629.46,629.46,212.0,629.4596,6
2026-02-03 05:19:00-05:00,QQQ,629.2,629.29,629.2,629.29,1929.0,629.2507,18
2026-02-03 05:20:00-05:00,QQQ,629.33,629.33,629.28,629.28,383.0,629.292,13
2026-02-03 05:22:00-05:00,QQQ,629.28,629.28,629.2,629.2,840.0,629.235,13
2026-02-03 05:23:00-05:00,QQQ,629.2,629.3,629.2,629.3,414.0,629.2509,11
2026-02-03 05:25:00-05:00,QQQ,629.15,629.15,629.15,629.15,165.0,629.1657,7
2026-02-03 05:26:00-05:00,QQQ,629.19,629.25,629.19,629.25,565.0,629.2178,7
2026-02-03 05:27:00-05:00,QQQ,629.21,629.21,629.2,629.2,286.0,629.1943,16
2026-02-03 05:28:00-05:00,QQQ,629.3,629.31,629.19,629.19,1416.0,629.2426,20
2026-02-03 05:29:00-05:00,QQQ,629.21,629.23,629.21,629.23,730.0,629.2142,11
2026-02-03 05:30:00-05:00,QQQ,629.22,629.22,629.12,629.12,1274.0,629.1597,24
2026-02-03 05:31:00-05:00,QQQ,629.11,629.11,629.1,629.1,473.0,629.1062,12
2026-02-03 05:32:00-05:00,QQQ,629.03,629.11,629.03,629.11,3676.0,629.0771,50
2026-02-03 05:33:00-05:00,QQQ,629.13,629.14,629.05,629.07,3378.0,629.0976,45
2026-02-03 05:34:00-05:00,QQQ,629.01,629.05,628.94,628.94,1190.0,629.0,30
2026-02-03 05:35:00-05:00,QQQ,628.99,629.0,628.8,628.8,777.0,628.9418,35
2026-02-03 05:36:00-05:00,QQQ,628.85,628.87,628.84,628.84,2274.0,628.8503,28
2026-02-03 05:37:00-05:00,QQQ,628.78,628.9,628.78,628.9,328.0,628.8234,13
2026-02-03 05:38:00-05:00,QQQ,628.9,628.9,628.9,628.9,123.0,628.8946,4
2026-02-03 05:39:00-05:00,QQQ,628.91,628.94,628.9,628.9,1235.0,628.9102,20
2026-02-03 05:40:00-05:00,QQQ,628.75,628.87,628.69,628.77,2675.0,628.7773,51
2026-02-03 05:41:00-05:00,QQQ,628.62,628.62,628.62,628.62,516.0,628.6338,25
2026-02-03 05:42:00-05:00,QQQ,628.74,628.74,628.64,628.68,4439.0,628.6878,34
2026-02-03 05:43:00-05:00,QQQ,628.77,628.77,628.69,628.69,673.0,628.754,15
2026-02-03 05:44:00-05:00,QQQ,628.73,628.76,628.65,628.76,1045.0,628.7028,21
2026-02-03 05:45:00-05:00,QQQ,628.63,628.71,628.63,628.71,5133.0,628.6336,52
2026-02-03 05:46:00-05:00,QQQ,628.69,628.79,628.69,628.79,777.0,628.7467,20
2026-02-03 05:47:00-05:00,QQQ,628.8,628.83,628.77,628.79,1518.0,628.8059,26
2026-02-03 05:48:00-05:00,QQQ,628.81,628.84,628.74,628.84,968.0,628.81,31
2026-02-03 05:49:00-05:00,QQQ,628.86,628.88,628.86,628.88,445.0,628.8578,13
2026-02-03 05:50:00-05:00,QQQ,628.81,628.91,628.81,628.91,493.0,628.8657,15
2026-02-03 05:51:00-05:00,QQQ,628.84,628.84,628.78,628.8,915.0,628.8042,15
2026-02-03 05:52:00-05:00,QQQ,628.88,628.88,628.65,628.76,14975.0,628.7629,363
2026-02-03 05:53:00-05:00,QQQ,628.8,628.9,628.8,628.89,1933.0,628.8428,42
2026-02-03 05:54:00-05:00,QQQ,628.98,629.0,628.95,629.0,713.0,628.9855,16
2026-02-03 05:55:00-05:00,QQQ,629.0,629.0,629.0,629.0,77.0,628.9995,8
2026-02-03 05:56:00-05:00,QQQ,628.9,628.9,628.9,628.9,253.0,628.8987,6
2026-02-03 05:59:00-05:00,QQQ,628.94,628.95,628.94,628.95,331.0,628.9442,13
2026-02-03 06:00:00-05:00,QQQ,628.77,628.79,628.77,628.79,249.0,628.7985,19
2026-02-03 06:01:00-05:00,QQQ,628.74,628.75,628.66,628.75,343.0,628.7383,14
2026-02-03 06:02:00-05:00,QQQ,628.95,628.95,628.94,628.94,724.0,628.9452,14
2026-02-03 06:03:00-05:00,QQQ,628.89,628.89,628.85,628.85,686.0,628.8671,16
2026-02-03 06:04:00-05:00,QQQ,628.63,628.66,628.6,628.65,1710.0,628.6338,20
2026-02-03 06:05:00-05:00,QQQ,628.67,628.75,628.53,628.75,1073.0,628.6156,31
2026-02-03 06:06:00-05:00,QQQ,628.78,628.79,628.69,628.7,2989.0,628.7195,44
2026-02-03 06:07:00-05:00,QQQ,628.7,628.7,628.64,628.64,487.0,628.6878,15
2026-02-03 06:08:00-05:00,QQQ,628.72,628.72,628.7,628.7,155.0,628.7249,6
2026-02-03 06:09:00-05:00,QQQ,628.65,628.65,628.56,628.56,371.0,628.6073,15
2026-02-03 06:10:00-05:00,QQQ,628.52,628.65,628.46,628.52,2215.0,628.5071,48
2026-02-03 06:11:00-05:00,QQQ,628.53,628.57,628.49,628.57,1004.0,628.554,28
2026-02-03 06:12:00-05:00,QQQ,628.6,628.76,628.6,628.73,1757.0,628.6463,36
2026-02-03 06:13:00-05:00,QQQ,628.75,628.88,628.75,628.88,421.0,628.8182,19
2026-02-03 06:14:00-05:00,QQQ,628.87,628.9,628.82,628.82,744.0,628.8603,17
2026-02-03 06:15:00-05:00,QQQ,628.81,628.84,628.78,628.84,1213.0,628.8282,26
2026-02-03 06:16:00-05:00,QQQ,628.83,628.83,628.83,628.83,81.0,628.8256,8
2026-02-03 06:17:00-05:00,QQQ,628.83,628.89,628.76,628.76,737.0,628.7926,17
2026-02-03 06:18:00-05:00,QQQ,628.78,628.78,628.71,628.71,1767.0,628.7281,27
2026-02-03 06:19:00-05:00,QQQ,628.73,628.8,628.73,628.79,1373.0,628.771,14
2026-02-03 06:20:00-05:00,QQQ,628.81,628.94,628.81,628.94,294.0,628.8537,24
2026-02-03 06:21:00-05:00,QQQ,628.97,629.02,628.91,628.91,2361.0,628.9897,33
2026-02-03 06:24:00-05:00,QQQ,628.84,628.86,628.79,628.79,450.0,628.8122,18
2026-02-03 06:25:00-05:00,QQQ,628.77,628.85,628.77,628.83,896.0,628.8269,13
2026-02-03 06:26:00-05:00,QQQ,628.81,628.82,628.74,628.74,1084.0,628.7781,23
2026-02-03 06:27:00-05:00,QQQ,628.6,628.6,628.52,628.53,1333.0,628.5456,39
2026-02-03 06:28:00-05:00,QQQ,628.53,628.61,628.53,628.61,1352.0,628.5636,22
2026-02-03 06:29:00-05:00,QQQ,628.64,628.64,628.63,628.63,367.0,628.625,12
2026-02-03 06:30:00-05:00,QQQ,628.62,628.68,628.53,628.53,2282.0,628.6154,38
2026-02-03 06:31:00-05:00,QQQ,628.51,628.52,628.38,628.42,1680.0,628.4326,48
2026-02-03 06:32:00-05:00,QQQ,628.4,628.56,628.38,628.56,1530.0,628.5165,18
2026-02-03 06:33:00-05:00,QQQ,628.55,628.55,628.45,628.46,2065.0,628.4986,33
2026-02-03 06:34:00-05:00,QQQ,628.43,628.52,628.35,628.52,3314.0,628.4547,40
2026-02-03 06:35:00-05:00,QQQ,628.57,628.58,628.45,628.45,1715.0,628.5502,38
2026-02-03 06:36:00-05:00,QQQ,628.43,628.52,628.43,628.52,4553.0,628.4915,83
2026-02-03 06:37:00-05:00,QQQ,628.51,628.51,628.39,628.39,1413.0,628.4572,36
2026-02-03 06:38:00-05:00,QQQ,628.43,628.48,628.43,628.48,1601.0,628.4612,43
2026-02-03 06:39:00-05:00,QQQ,628.45,628.47,628.43,628.45,2686.0,628.4455,52
2026-02-03 06:40:00-05:00,QQQ,628.48,628.56,628.48,628.56,551.0,628.5356,21
2026-02-03 06:41:00-05:00,QQQ,628.56,628.74,628.52,628.68,2813.0,628.623,77
2026-02-03 06:42:00-05:00,QQQ,628.67,628.77,628.67,628.76,4109.0,628.7492,53
2026-02-03 06:43:00-05:00,QQQ,628.79,628.82,628.78,628.82,390.0,628.7967,15
2026-02-03 06:44:00-05:00,QQQ,628.8,628.81,628.74,628.77,1312.0,628.7789,29
2026-02-03 06:45:00-05:00,QQQ,628.81,628.82,628.81,628.81,475.0,628.8055,15
2026-02-03 06:46:00-05:00,QQQ,628.86,629.04,628.86,628.93,2014.0,628.9434,41
2026-02-03 06:47:00-05:00,QQQ,628.97,628.97,628.82,628.82,323.0,628.9148,13
2026-02-03 06:48:00-05:00,QQQ,628.82,628.82,628.74,628.77,938.0,628.7618,16
2026-02-03 06:50:00-05:00,QQQ,628.57,628.6,628.57,628.6,817.0,628.5889,12
2026-02-03 06:51:00-05:00,QQQ,628.62,628.63,628.55,628.58,1276.0,628.6059,21
2026-02-03 06:52:00-05:00,QQQ,628.59,628.68,628.59,628.63,2470.0,628.6418,23
2026-02-03 06:53:00-05:00,QQQ,628.6,628.6,628.59,628.6,338.0,628.5972,10
2026-02-03 06:54:00-05:00,QQQ,628.75,628.75,628.74,628.75,572.0,628.7396,15
2026-02-03 06:55:00-05:00,QQQ,628.85,628.87,628.83,628.84,1465.0,628.847,30
2026-02-03 06:56:00-05:00,QQQ,628.93,628.94,628.88,628.88,987.0,628.9031,27
2026-02-03 06:57:00-05:00,QQQ,628.89,628.93,628.83,628.86,1794.0,628.8842,30
2026-02-03 06:58:00-05:00,QQQ,628.83,628.83,628.6,628.68,5478.0,628.7305,90
2026-02-03 06:59:00-05:00,QQQ,628.73,628.73,628.62,628.62,2356.0,628.6935,28
2026-02-03 07:00:00-05:00,QQQ,628.62,628.84,628.47,628.52,3896.0,628.6482,94
2026-02-03 07:01:00-05:00,QQQ,628.51,628.64,628.26,628.26,3991.0,628.4961,81
2026-02-03 07:02:00-05:00,QQQ,628.24,628.25,628.07,628.11,2883.0,628.1312,83
2026-02-03 07:03:00-05:00,QQQ,628.27,628.38,628.25,628.38,886.0,628.3072,33
2026-02-03 07:04:00-05:00,QQQ,628.41,628.44,628.33,628.33,714.0,628.3503,16
2026-02-03 07:05:00-05:00,QQQ,628.4,628.46,628.32,628.44,2345.0,628.3959,42
2026-02-03 07:06:00-05:00,QQQ,628.43,628.83,628.43,628.75,3086.0,628.6708,70
2026-02-03 07:07:00-05:00,QQQ,628.74,628.84,628.74,628.76,896.0,628.7726,17
2026-02-03 07:08:00-05:00,QQQ,628.85,628.85,628.85,628.85,461.0,628.8521,18
2026-02-03 07:09:00-05:00,QQQ,628.88,628.91,628.84,628.85,1105.0,628.8827,19
2026-02-03 07:10:00-05:00,QQQ,628.839,628.839,628.83,628.83,164.0,628.8285,19
2026-02-03 07:11:00-05:00,QQQ,628.88,628.94,628.88,628.94,654.0,628.9125,19
2026-02-03 07:12:00-05:00,QQQ,628.94,628.99,628.92,628.99,7967.0,628.9809,71
2026-02-03 07:13:00-05:00,QQQ,629.0,629.11,629.0,629.06,6795.0,629.0303,74
2026-02-03 07:14:00-05:00,QQQ,629.12,629.16,628.99,629.16,1977.0,629.0699,53
2026-02-03 07:15:00-05:00,QQQ,629.16,629.18,629.05,629.1,1050.0,629.1219,30
2026-02-03 07:16:00-05:00,QQQ,629.07,629.07,628.97,628.97,967.0,629.0413,19
2026-02-03 07:17:00-05:00,QQQ,629.08,629.08,628.99,629.03,1443.0,629.0135,20
2026-02-03 07:18:00-05:00,QQQ,628.94,629.05,628.94,629.01,3201.0,629.0027,71
2026-02-03 07:19:00-05:00,QQQ,628.98,629.3,628.98,629.3,3144.0,629.0926,82
2026-02-03 07:20:00-05:00,QQQ,629.27,629.31,629.18,629.29,1374.0,629.2405,32
2026-02-03 07:21:00-05:00,QQQ,629.28,629.35,629.26,629.3,1331.0,629.3035,43
2026-02-03 07:22:00-05:00,QQQ,629.3,629.32,629.24,629.24,4706.0,629.2757,83
2026-02-03 07:23:00-05:00,QQQ,629.23,629.24,629.04,629.17,5216.0,629.1142,73
2026-02-03 07:24:00-05:00,QQQ,629.13,629.24,629.1,629.15,4250.0,629.2034,50
2026-02-03 07:25:00-05:00,QQQ,629.2,629.36,629.19,629.26,2424.0,629.2773,74
2026-02-03 07:26:00-05:00,QQQ,629.21,629.36,629.21,629.35,1924.0,629.32,41
2026-02-03 07:27:00-05:00,QQQ,629.38,629.45,629.36,629.44,3402.0,629.403,74
2026-02-03 07:28:00-05:00,QQQ,629.41,629.59,629.41,629.56,4294.0,629.5482,89
2026-02-03 07:29:00-05:00,QQQ,629.54,629.56,629.49,629.55,2204.0,629.5272,42
2026-02-03 07:30:00-05:00,QQQ,629.57,629.6,629.46,629.49,2601.0,629.5369,50
2026-02-03 07:31:00-05:00,QQQ,629.46,629.65,629.46,629.55,3035.0,629.6048,85
2026-02-03 07:32:00-05:00,QQQ,629.53,629.62,629.53,629.61,2013.0,629.5997,50
2026-02-03 07:33:00-05:00,QQQ,629.65,629.76,629.59,629.6,3632.0,629.6961,119
2026-02-03 07:34:00-05:00,QQQ,629.53,629.69,629.52,629.6,6441.0,629.6348,151
2026-02-03 07:35:00-05:00,QQQ,629.62,629.62,629.53,629.53,1993.0,629.5721,61
2026-02-03 07:36:00-05:00,QQQ,629.54,629.63,629.53,629.59,3687.0,629.5774,90
2026-02-03 07:37:00-05:00,QQQ,629.65,629.75,629.61,629.65,9690.0,629.6961,218
2026-02-03 07:38:00-05:00,QQQ,629.65,629.65,629.53,629.62,5278.0,629.6048,114
2026-02-03 07:39:00-05:00,QQQ,629.69,629.71,629.58,629.58,1501.0,629.6761,36
2026-02-03 07:40:00-05:00,QQQ,629.62,629.62,629.59,629.6,941.0,629.612,44
2026-02-03 07:41:00-05:00,QQQ,629.59,629.68,629.52,629.52,3115.0,629.6199,91
2026-02-03 07:42:00-05:00,QQQ,629.51,629.52,629.48,629.49,928.0,629.5011,36
2026-02-03 07:44:00-05:00,QQQ,629.54,629.58,629.48,629.51,9427.0,629.5625,130
2026-02-03 07:45:00-05:00,QQQ,629.53,629.65,629.53,629.64,615.0,629.6076,21
2026-02-03 07:46:00-05:00,QQQ,629.62,629.72,629.52,629.56,3481.0,629.6112,101
2026-02-03 07:47:00-05:00,QQQ,629.54,629.61,629.54,629.59,546.0,629.5696,31
2026-02-03 07:48:00-05:00,QQQ,629.59,629.71,629.59,629.6,1359.0,629.6498,54
2026-02-03 07:49:00-05:00,QQQ,629.59,629.69,629.58,629.66,920.0,629.6215,32
2026-02-03 07:50:00-05:00,QQQ,629.621,629.74,629.55,629.55,1373.0,629.6573,38
2026-02-03 07:51:00-05:00,QQQ,629.59,629.59,629.5,629.5,625.0,629.5456,43
2026-02-03 07:52:00-05:00,QQQ,629.44,629.53,629.42,629.5,1123.0,629.4578,40
2026-02-03 07:53:00-05:00,QQQ,629.51,629.51,629.48,629.5,474.0,629.4997,25
2026-02-03 07:54:00-05:00,QQQ,629.5,629.5,629.45,629.45,798.0,629.4865,29
2026-02-03 07:55:00-05:00,QQQ,629.4,629.4,629.38,629.38,485.0,629.4116,24
2026-02-03 07:56:00-05:00,QQQ,629.5,629.5,629.41,629.41,754.0,629.464,31
2026-02-03 07:57:00-05:00,QQQ,629.45,629.49,629.44,629.49,8483.0,629.4633,126
2026-02-03 07:58:00-05:00,QQQ,629.48,629.53,629.43,629.44,4892.0,629.4701,88
2026-02-03 07:59:00-05:00,QQQ,629.4,629.4,629.37,629.4,907.0,629.3813,24
2026-02-03 08:00:00-05:00,QQQ,628.6784,630.53,628.11,629.48,128544.0,629.5199,3124
2026-02-03 08:01:00-05:00,QQQ,629.42,630.4,628.82,629.46,7732.0,629.6418,601
2026-02-03 08:02:00-05:00,QQQ,629.47,629.82,628.55,629.43,10775.0,629.4143,253
2026-02-03 08:03:00-05:00,QQQ,629.36,629.52,629.36,629.52,2381.0,629.4086,69
2026-02-03 08:04:00-05:00,QQQ,629.48,629.48,629.365,629.365,1405.0,629.4225,44
2026-02-03 08:05:00-05:00,QQQ,629.46,629.51,629.39,629.51,1780.0,629.4208,67
2026-02-03 08:06:00-05:00,QQQ,629.55,630.0,629.41,629.71,7471.0,629.6923,250
2026-02-03 08:07:00-05:00,QQQ,629.72,629.73,629.69,629.7,1060.0,629.7107,37
2026-02-03 08:08:00-05:00,QQQ,629.75,629.79,629.7,629.7,7541.0,629.7543,116
2026-02-03 08:09:00-05:00,QQQ,629.7091,629.8,629.58,629.78,3480.0,629.5617,98
2026-02-03 08:10:00-05:00,QQQ,629.78,629.85,629.76,629.8,2690.0,629.6101,90
2026-02-03 08:11:00-05:00,QQQ,629.8,629.9,629.8,629.86,3027.0,629.861,80
2026-02-03 08:12:00-05:00,QQQ,629.76,629.92,629.76,629.91,5564.0,629.8878,105
2026-02-03 08:13:00-05:00,QQQ,629.9,629.92,629.81,629.82,2138.0,629.8743,74
2026-02-03 08:14:00-05:00,QQQ,629.74,629.74,629.6,629.6,1616.0,629.6746,72
2026-02-03 08:15:00-05:00,QQQ,629.64,629.725,629.6107,629.68,4074.0,629.6609,68
2026-02-03 08:16:00-05:00,QQQ,629.67,629.81,629.63,629.76,2658.0,629.762,72
2026-02-03 08:17:00-05:00,QQQ,629.74,629.74,629.6,629.63,1721.0,629.6747,57
2026-02-03 08:18:00-05:00,QQQ,629.68,629.82,629.68,629.82,10604.0,629.7283,111
2026-02-03 08:19:00-05:00,QQQ,629.83,629.83,629.74,629.76,1980.0,629.7801,64
2026-02-03 08:20:00-05:00,QQQ,629.75,629.75,629.61,629.61,2294.0,629.6577,76
2026-02-03 08:21:00-05:00,QQQ,629.59,629.59,629.52,629.52,2763.0,629.5295,74
2026-02-03 08:22:00-05:00,QQQ,629.5,629.52,629.37,629.44,3970.0,629.4803,87
2026-02-03 08:23:00-05:00,QQQ,629.38,629.46,629.33,629.41,5764.0,629.3754,136
2026-02-03 08:24:00-05:00,QQQ,629.37,629.4,629.29,629.32,8689.0,629.3446,140
2026-02-03 08:25:00-05:00,QQQ,629.32,629.4,629.31,629.37,3875.0,629.3592,92
2026-02-03 08:26:00-05:00,QQQ,629.35,629.7238,629.35,629.7238,6030.0,629.4825,134
2026-02-03 08:27:00-05:00,QQQ,629.6828,629.69,629.64,629.69,5486.0,629.659,74
2026-02-03 08:28:00-05:00,QQQ,629.68,629.68,629.67,629.67,741.0,629.6789,46
2026-02-03 08:29:00-05:00,QQQ,629.69,629.69,629.61,629.65,3921.0,629.6353,70
2026-02-03 08:30:00-05:00,QQQ,629.65,629.69,629.51,629.51,5109.0,629.5875,112
2026-02-03 08:31:00-05:00,QQQ,629.49,629.61,629.49,629.51,4303.0,629.5265,104
2026-02-03 08:32:00-05:00,QQQ,629.5,629.761,629.5,629.761,6940.0,629.6615,124
2026-02-03 08:33:00-05:00,QQQ,629.78,629.83,629.6,629.6,4626.0,629.7628,92
2026-02-03 08:34:00-05:00,QQQ,629.5,629.67,629.44,629.67,5255.0,629.5196,116
2026-02-03 08:35:00-05:00,QQQ,629.72,629.72,629.34,629.34,2164.0,629.5489,72
2026-02-03 08:36:00-05:00,QQQ,629.36,629.5,629.36,629.42,1051.0,629.4185,48
2026-02-03 08:37:00-05:00,QQQ,629.45,629.45,629.36,629.4,1363.0,629.3936,50
2026-02-03 08:38:00-05:00,QQQ,629.45,629.5,629.37,629.39,1284.0,629.4598,47
2026-02-03 08:39:00-05:00,QQQ,629.44,629.48,629.37,629.48,1394.0,629.4276,58
2026-02-03 08:40:00-05:00,QQQ,629.5,629.5384,629.32,629.32,4200.0,629.4225,118
2026-02-03 08:41:00-05:00,QQQ,629.29,629.35,629.2,629.3406,3774.0,629.2762,121
2026-02-03 08:42:00-05:00,QQQ,629.32,629.37,629.28,629.3,2569.0,629.3319,97
2026-02-03 08:43:00-05:00,QQQ,629.28,629.35,629.2599,629.2599,5837.0,629.2983,84
2026-02-03 08:44:00-05:00,QQQ,629.28,629.29,629.21,629.2821,4622.0,629.2567,103
2026-02-03 08:45:00-05:00,QQQ,629.25,629.34,629.23,629.33,4720.0,629.2915,118
2026-02-03 08:46:00-05:00,QQQ,629.36,629.44,629.33,629.3401,5735.0,629.3923,143
2026-02-03 08:47:00-05:00,QQQ,629.3446,629.3899,629.29,629.31,4372.0,629.2634,120
2026-02-03 08:48:00-05:00,QQQ,629.35,629.4,629.3,629.33,10224.0,629.3434,182
