OutcomeId,BacktestId,StrategyId,StartDate,EndDate,TradingDays,ParametersJson,TotalReturn,CAGR,SharpeRatio,SortinoRatio,CalmarRatio,MaxDrawdown,MaxDrawdownDuration,Volatility,VaR_95,TotalTrades,WinningTrades,LosingTrades,WinRate,ProfitFactor,TotalProfit,TotalLoss,AverageWin,AverageLoss,LargestWin,LargestLoss,Expectancy,ExpectancyRatio,PrimaryRegime,RegimeBreakdown,PerformanceGrade,IsSuccessful,ExecutionTimeSeconds,CreatedAt,Notes,OptimizationRunId
12287,BT_20260203_022750_72d05ddb,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""rsi_period"": 18.0, ""rsi_oversold"": 26.0, ""rsi_overbought"": 74.0, ""bb_period"": 29.0, ""bb_std_dev"": 1.5, ""stop_loss_pct"": 0.012, ""take_profit_pct"": 0.018, ""ema_fast_period"": 8.0, ""ema_slow_period"": 20.0, ""position_size_level1"": 0.55, ""position_size_level2"": 0.28, ""position_size_level3"": 0.17, ""trailing_stop_pct"": 0.015, ""_hash"": ""a4dea32eff20"", ""_optimization_run_id"": ""OPT_20260203_022750""}",0.0197,0.0191,0.2055,0.528,0.7722,0.025,NULL,0.0002,NULL,18,12,6,0.6667,1.5848,5331.1,-3363.88,444.2583,560.6467,770.25,722.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29:11.3,NULL,OPT_20260203_022750
12288,BT_20260203_022911_73b514b6,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""rsi_period"": 18.0, ""rsi_oversold"": 27.0, ""rsi_overbought"": 73.0, ""bb_period"": 29.0, ""bb_std_dev"": 1.5, ""stop_loss_pct"": 0.012, ""take_profit_pct"": 0.018, ""ema_fast_period"": 8.0, ""ema_slow_period"": 20.0, ""position_size_level1"": 0.55, ""position_size_level2"": 0.28, ""position_size_level3"": 0.17, ""trailing_stop_pct"": 0.015, ""_hash"": ""5303312391a4"", ""_optimization_run_id"": ""OPT_20260203_022750""}",0.0272,0.0263,0.1992,0.4585,0.772,0.035,NULL,0.0003,NULL,25,17,8,0.68,1.5626,7544.35,-4828,443.7853,603.5,776.25,993.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30:36.4,NULL,OPT_20260203_022750
12289,BT_20260203_023036_411aaeaa,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""rsi_period"": 18.0, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 29.0, ""bb_std_dev"": 1.5, ""stop_loss_pct"": 0.012, ""take_profit_pct"": 0.018, ""ema_fast_period"": 8.0, ""ema_slow_period"": 20.0, ""position_size_level1"": 0.55, ""position_size_level2"": 0.28, ""position_size_level3"": 0.17, ""trailing_stop_pct"": 0.015, ""_hash"": ""8da5ffb0ac68"", ""_optimization_run_id"": ""OPT_20260203_022750""}",0.0336,0.0325,0.2034,0.3578,0.9894,0.033,NULL,0.0003,NULL,31,20,11,0.6452,1.5762,9184.14,-5826.64,459.207,529.6945,740.15,1010.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32:05.6,NULL,OPT_20260203_022750
12290,BT_20260203_023205_606bf637,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""rsi_period"": 18.0, ""rsi_oversold"": 29.0, ""rsi_overbought"": 71.0, ""bb_period"": 29.0, ""bb_std_dev"": 1.5, ""stop_loss_pct"": 0.012, ""take_profit_pct"": 0.018, ""ema_fast_period"": 8.0, ""ema_slow_period"": 20.0, ""position_size_level1"": 0.55, ""position_size_level2"": 0.28, ""position_size_level3"": 0.17, ""trailing_stop_pct"": 0.015, ""_hash"": ""15481395b4fe"", ""_optimization_run_id"": ""OPT_20260203_022750""}",0.006,0.0058,0.0278,0.0569,0.1313,0.045,NULL,0.0003,NULL,40,23,17,0.575,1.064,9940.82,-9342.94,432.2096,549.5847,740.15,996.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33:34.8,NULL,OPT_20260203_022750
12291,BT_20260203_023334_8b2f6f6e,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""rsi_period"": 18.0, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 29.0, ""bb_std_dev"": 1.5, ""stop_loss_pct"": 0.01, ""take_profit_pct"": 0.015, ""ema_fast_period"": 8.0, ""ema_slow_period"": 20.0, ""position_size_level1"": 0.55, ""position_size_level2"": 0.28, ""position_size_level3"": 0.17, ""trailing_stop_pct"": 0.015, ""_hash"": ""0353a6dcbe90"", ""_optimization_run_id"": ""OPT_20260203_022750""}",0.0199,0.0193,0.1175,0.2402,0.6088,0.032,NULL,0.0003,NULL,31,18,13,0.5806,1.2944,8759.81,-6767.68,486.6561,520.5908,740.15,1004.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35:06.0,NULL,OPT_20260203_022750
12292,BT_20260203_023506_42656e9a,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""rsi_period"": 18.0, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 29.0, ""bb_std_dev"": 1.5, ""stop_loss_pct"": 0.012, ""take_profit_pct"": 0.02, ""ema_fast_period"": 8.0, ""ema_slow_period"": 20.0, ""position_size_level1"": 0.55, ""position_size_level2"": 0.28, ""position_size_level3"": 0.17, ""trailing_stop_pct"": 0.015, ""_hash"": ""3e576383ea24"", ""_optimization_run_id"": ""OPT_20260203_022750""}",0.0336,0.0325,0.2034,0.3578,0.9894,0.033,NULL,0.0003,NULL,31,20,11,0.6452,1.5762,9184.14,-5826.64,459.207,529.6945,740.15,1010.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36:37.2,NULL,OPT_20260203_022750
12293,BT_20260203_023637_39438ae8,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""rsi_period"": 18.0, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 29.0, ""bb_std_dev"": 1.5, ""stop_loss_pct"": 0.015, ""take_profit_pct"": 0.022, ""ema_fast_period"": 8.0, ""ema_slow_period"": 20.0, ""position_size_level1"": 0.55, ""position_size_level2"": 0.28, ""position_size_level3"": 0.17, ""trailing_stop_pct"": 0.015, ""_hash"": ""3bed10fa66fc"", ""_optimization_run_id"": ""OPT_20260203_022750""}",0.0293,0.0284,0.1707,0.2836,0.7711,0.037,NULL,0.0003,NULL,31,20,11,0.6452,1.4706,9169.67,-6235.14,458.4835,566.8309,740.15,1010.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38:12.4,NULL,OPT_20260203_022750
12294,BT_20260203_023812_26165e6c,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""rsi_period"": 18.0, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 29.0, ""bb_std_dev"": 1.5, ""stop_loss_pct"": 0.012, ""take_profit_pct"": 0.018, ""ema_fast_period"": 8.0, ""ema_slow_period"": 20.0, ""position_size_level1"": 0.55, ""position_size_level2"": 0.28, ""position_size_level3"": 0.17, ""trailing_stop_pct"": 0.012, ""_hash"": ""5d4a1b1a5d8d"", ""_optimization_run_id"": ""OPT_20260203_022750""}",0.0323,0.0313,0.1842,0.434,0.9919,0.031,NULL,0.0003,NULL,33,20,13,0.6061,1.4894,9836.34,-6604.27,491.817,508.0208,741.24,774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39:41.7,NULL,OPT_20260203_022750
12295,BT_20260203_023941_90ea5fd8,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""rsi_period"": 18.0, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 29.0, ""bb_std_dev"": 1.5, ""stop_loss_pct"": 0.012, ""take_profit_pct"": 0.018, ""ema_fast_period"": 8.0, ""ema_slow_period"": 20.0, ""position_size_level1"": 0.55, ""position_size_level2"": 0.28, ""position_size_level3"": 0.17, ""trailing_stop_pct"": 0.018, ""_hash"": ""e5753dea49c8"", ""_optimization_run_id"": ""OPT_20260203_022750""}",0.0328,0.0318,0.1959,0.3179,0.8891,0.036,NULL,0.0003,NULL,31,20,11,0.6452,1.5577,9168.89,-5886.19,458.4445,535.1082,740.15,1125.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41:16.9,NULL,OPT_20260203_022750
12296,BT_20260203_024116_22922287,TQQQ_SCALPING,1/2/2025,1/13/2026,NULL,"{""rsi_period"": 18.0, ""rsi_oversold"": 28.0, ""rsi_overbought"": 72.0, ""bb_period"": 29.0, ""bb_std_dev"": 1.5, ""stop_loss_pct"": 0.012, ""take_profit_pct"": 0.018, ""ema_fast_period"": 8.0, ""ema_slow_period"": 20.0, ""position_size_level1"": 0.55, ""position_size_level2"": 0.28, ""position_size_level3"": 0.17, ""trailing_stop_pct"": 0.02, ""_hash"": ""3d71502557e7"", ""_optimization_run_id"": ""OPT_20260203_022750""}",0.0319,0.0308,0.1885,0.3041,0.8412,0.037,NULL,0.0003,NULL,31,20,11,0.6452,1.5328,9164.09,-5978.72,458.2045,543.52,740.15,1124.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42:44.1,NULL,OPT_20260203_022750
