2026-02-01 17:45:57,185 - INFO - [WEBHOOK #1] SIGNAL | TQQQ @ 54.18 | BUY_L1 signal detected
2026-02-01 17:45:57,263 - INFO - [WEBHOOK #2] SIGNAL | TQQQ @ 54.58 | TAKE_PROFIT signal detected
2026-02-01 17:45:57,274 - INFO - [WEBHOOK #3] SIGNAL | TQQQ @ 52.93 | BUY_L1 signal detected
2026-02-01 17:45:57,732 - INFO - [WEBHOOK #4] SIGNAL | TQQQ @ 54.38 | BUY_L1 signal detected
2026-02-01 17:45:57,740 - INFO - [WEBHOOK #5] ALERT | TQQQ @ 53.82 | Stop loss triggered at -1.02%
2026-02-01 17:45:57,747 - INFO - [WEBHOOK #6] SIGNAL | TQQQ @ 54.01 | BUY_L1 signal detected
2026-02-01 17:45:57,807 - INFO - [WEBHOOK #7] SIGNAL | TQQQ @ 54.16 | BUY_L1 signal detected
2026-02-01 17:45:57,811 - INFO - [WEBHOOK #8] SIGNAL | TQQQ @ 54.68 | TAKE_PROFIT signal detected
2026-02-01 17:45:57,918 - INFO - [WEBHOOK #9] SIGNAL | TQQQ @ 55.18 | BUY_L1 signal detected
