2026-02-01 19:09:32,436 - INFO - [WEBHOOK #1] SIGNAL | TQQQ @ 54.24 | BUY_L1 signal detected
2026-02-01 19:09:32,491 - INFO - [WEBHOOK #2] SIGNAL | TQQQ @ 54.58 | TAKE_PROFIT signal detected
2026-02-01 19:09:32,496 - INFO - [WEBHOOK #3] SIGNAL | TQQQ @ 53.48 | BUY_L1 signal detected
2026-02-01 19:09:32,496 - INFO - [WEBHOOK #4] ALERT | TQQQ @ 52.93 | Stop loss triggered at -1.03%
2026-02-01 19:09:32,829 - INFO - [WEBHOOK #5] SIGNAL | TQQQ @ 54.38 | BUY_L1 signal detected
2026-02-01 19:09:32,842 - INFO - [WEBHOOK #6] ALERT | TQQQ @ 53.82 | Stop loss triggered at -1.02%
2026-02-01 19:09:32,843 - INFO - [WEBHOOK #7] SIGNAL | TQQQ @ 54.01 | BUY_L1 signal detected
2026-02-01 19:09:32,909 - INFO - [WEBHOOK #8] SIGNAL | TQQQ @ 54.16 | BUY_L1 signal detected
2026-02-01 19:09:32,912 - INFO - [WEBHOOK #9] SIGNAL | TQQQ @ 54.68 | TAKE_PROFIT signal detected
2026-02-01 19:09:33,025 - INFO - [WEBHOOK #10] SIGNAL | TQQQ @ 55.18 | BUY_L1 signal detected
