2026-02-01 18:11:30,586 - INFO - [WEBHOOK #1] SIGNAL | TQQQ @ 54.24 | BUY_L1 signal detected
2026-02-01 18:11:30,664 - INFO - [WEBHOOK #2] SIGNAL | TQQQ @ 54.58 | TAKE_PROFIT signal detected
2026-02-01 18:11:30,674 - INFO - [WEBHOOK #3] SIGNAL | TQQQ @ 53.66 | BUY_L1 signal detected
2026-02-01 18:11:31,075 - INFO - [WEBHOOK #4] SIGNAL | TQQQ @ 54.64 | BUY_L1 signal detected
2026-02-01 18:11:31,118 - INFO - [WEBHOOK #5] SIGNAL | TQQQ @ 54.96 | TAKE_PROFIT signal detected
2026-02-01 18:11:31,136 - INFO - [WEBHOOK #6] SIGNAL | TQQQ @ 54.38 | BUY_L1 signal detected
2026-02-01 18:11:31,284 - INFO - [WEBHOOK #7] SIGNAL | TQQQ @ 54.35 | BUY_L1 signal detected
2026-02-01 18:11:31,290 - INFO - [WEBHOOK #8] SIGNAL | TQQQ @ 54.68 | TAKE_PROFIT signal detected
2026-02-01 18:11:31,417 - INFO - [WEBHOOK #9] SIGNAL | TQQQ @ 55.47 | BUY_L1 signal detected
